sample_idx,y_true,y_pred,pred_correct,axp_json,intervals_json,n_constrained,coverage_convB,fsc_s,their_cov,solver_status,solver_wall_s,total_wall_s,timeout_s
641,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.520000,ok,1.9962,1.9964,60
642,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.090000,ok,0.0188,0.0190,60
643,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.810000,ok,0.0276,0.0277,60
644,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.520000,ok,4.0298,4.0299,60
645,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.520000,ok,0.6843,0.6845,60
646,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.680000,ok,0.0306,0.0307,60
647,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.090000,ok,2.9734,2.9735,60
648,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.470000,ok,3.7210,3.7211,60
649,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.740000,ok,3.4132,3.4133,60
650,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.440000,ok,3.9859,3.9860,60
651,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.040000,ok,1.0833,1.0834,60
652,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.940000,ok,0.0377,0.0378,60
653,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.950000,ok,0.0681,0.0682,60
654,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.310000,ok,0.0962,0.0964,60
655,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.980000,ok,0.0719,0.0720,60
656,1,1,True,"[8, 9, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.869649,3.583519,92.970000,ok,2.6568,2.6569,60
657,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.490000,ok,1.6518,1.6519,60
658,1,1,True,"[6, 7, 17, 19, 20]","{""6"": [-1.137, true, null, true], ""7"": [-0.973, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.502, true, null, true]}",5,0.870016,3.912023,89.730000,ok,0.5172,0.5173,60
659,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.010000,ok,0.0211,0.0213,60
660,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.350000,ok,0.0261,0.0262,60
661,1,1,True,"[7, 8, 9, 19, 20]","{""7"": [-0.443, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.864093,3.583519,90.030000,ok,4.5663,4.5664,60
662,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.680000,ok,0.0338,0.0339,60
663,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.600000,ok,0.0264,0.0265,60
664,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.900000,ok,0.0392,0.0393,60
665,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.770000,ok,2.0616,2.0617,60
666,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.210000,ok,0.0374,0.0375,60
667,1,1,True,"[7, 8, 17, 19, 20]","{""7"": [-1.126, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.875899,4.143135,91.510000,ok,0.4472,0.4473,60
668,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.852486,3.295837,89.730000,ok,5.5692,5.5693,60
669,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.380000,ok,5.6930,5.6931,60
670,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.852486,3.295837,89.100000,ok,7.1245,7.1246,60
671,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.950000,ok,5.0593,5.0594,60
672,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.810000,ok,0.0296,0.0297,60
673,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.720000,ok,0.0300,0.0301,60
674,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.070000,ok,1.6698,1.6699,60
675,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.640000,ok,0.0224,0.0225,60
676,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0256,0.0257,60
677,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.400000,ok,0.0261,0.0262,60
678,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.880000,ok,0.0619,0.0620,60
679,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.460000,ok,2.3147,2.3148,60
680,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.21, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.854470,2.197225,87.410000,ok,0.1240,0.1241,60
681,1,1,True,"[8, 9, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.869649,3.583519,91.800000,ok,2.2730,2.2731,60
682,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.390000,ok,0.0332,0.0332,60
683,2,1,False,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.400000,ok,4.6216,4.6217,60
684,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.370000,ok,0.6839,0.6840,60
685,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.450000,ok,4.4618,4.4620,60
686,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0374,0.0375,60
687,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0286,0.0287,60
688,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.870000,ok,1.6283,1.6284,60
689,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,91.920000,ok,3.0717,3.0718,60
690,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,1.0399,1.0400,60
691,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.040000,ok,0.0694,0.0695,60
692,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.040000,ok,0.0231,0.0232,60
693,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.050000,ok,3.9710,3.9711,60
694,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.650000,ok,2.3415,2.3416,60
695,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.250000,ok,0.0926,0.0927,60
696,1,1,True,"[8, 9, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.869649,3.583519,91.990000,ok,1.4894,1.4896,60
697,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0246,0.0247,60
698,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0275,0.0276,60
699,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0250,0.0251,60
700,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.900000,ok,2.7748,2.7749,60
701,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.430000,ok,0.0270,0.0271,60
702,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.160000,ok,0.0651,0.0652,60
703,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.170000,ok,1.8830,1.8831,60
704,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.350000,ok,1.3835,1.3836,60
705,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.890000,ok,2.5499,2.5501,60
706,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.500000,ok,0.0365,0.0366,60
707,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.370000,ok,0.0381,0.0382,60
708,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.020000,ok,4.4213,4.4214,60
709,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.950000,ok,4.2645,4.2647,60
710,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0186,0.0187,60
711,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.030000,ok,0.0770,0.0771,60
712,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.040000,ok,3.1617,3.1618,60
713,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.190000,ok,0.0337,0.0338,60
714,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.780000,ok,2.4023,2.4024,60
715,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,90.680000,ok,2.6866,2.6867,60
716,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.670000,ok,0.0268,0.0269,60
717,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.866375,3.295837,92.350000,ok,2.0033,2.0034,60
718,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.050000,ok,0.0281,0.0283,60
719,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.510000,ok,0.0472,0.0473,60
720,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0376,0.0376,60
721,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.680000,ok,0.0306,0.0306,60
722,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.150000,ok,0.0225,0.0226,60
723,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.960000,ok,0.0207,0.0208,60
724,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.590000,ok,0.0327,0.0328,60
725,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,91.980000,ok,4.5778,4.5780,60
726,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0274,0.0275,60
727,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.440000,ok,0.0398,0.0399,60
728,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,91.470000,ok,1.5687,1.5689,60
729,1,1,True,"[7, 8, 9, 19, 20]","{""7"": [-0.536, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.864093,3.583519,88.280000,ok,0.5207,0.5208,60
730,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.010000,ok,0.0210,0.0211,60
731,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.330000,ok,0.0389,0.0390,60
732,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.810000,ok,0.5645,0.5646,60
733,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.920000,ok,0.0306,0.0307,60
734,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.990000,ok,1.5613,1.5615,60
735,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.290000,ok,0.0537,0.0538,60
736,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.550000,ok,3.2224,3.2225,60
737,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.720000,ok,0.0258,0.0259,60
738,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.980000,ok,0.0519,0.0520,60
739,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.160000,ok,0.8655,0.8656,60
740,2,1,False,"[0, 1, 3, 4, 5, 7, 8, 13, 17, 19, 20, 21, 23]","{""0"": [0.006, true, null, true], ""1"": [-1.298, true, null, true], ""3"": [-1.311, true, null, true], ""4"": [-1.431, true, null, true], ""5"": [-1.271, true, null, true], ""7"": [null, true, -1.146, false], ""8"": [null, true, -0.807, false], ""13"": [null, true, 0.563, false], ""17"": [null, true, -0.267, false], ""19"": [null, true, 1.027, false], ""20"": [null, true, 1.255, false], ""21"": [1.391, true, null, true], ""23"": [0.601, true, null, true]}",13,0.726692,7.920810,65.450000,ok,0.0106,0.0107,60
741,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.750000,ok,1.5817,1.5818,60
742,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.800000,ok,0.0339,0.0340,60
743,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",5,0.859722,0.000000,92.650000,ok,2.4618,2.4619,60
744,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.494, true, null, true]}",6,0.867548,5.337538,92.860000,ok,2.0373,2.0374,60
745,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0270,0.0271,60
