f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,class
4.35217,4.23346,3.80553,3.69477,2.95451,2.93543,2.535,2.10832,1.52304,1.15515,0.914937,0.71343,0.0624803,-0.577328,1.20455,1.11073,1.01006,0.74496,0.285411,-0.00155539,-0.212421,-0.745644,-0.684431,-0.597164,-0.527363,-0.568738,2.08914,1.40542,1.21939,0.680301,0.200669,-0.216302,-0.347388,-0.412425,-0.417853,-0.438993,-0.750766,-0.772957,0.401756,1.08948,0.566615,0.446869,-0.492314,-0.618746,-0.717355,-0.548395,-0.632893,-0.65795,-0.770169,-0.628856,-0.792194,1.09529,0.626606,0.149463,-0.603768,-0.627146,-0.697978,-0.555263,-0.53477,-0.594033,-0.698385,-0.528505,0.187183,0.767643,0.302709,-0.0853422,-0.359206,-0.611788,-0.644025,-0.522166,-0.593488,-0.527197,-0.77376,-0.218487,-0.492759,-0.630486,-0.534213,-0.644119,0.113116,-0.400835,-0.466698,-0.451782,1.12264,0.986823,0.422927,0.378717,0.18761,-0.662518,-0.714273,-0.712215,-0.653845,-0.493593,-0.639077,-0.571764,-0.753132,0.834069,0.2719,-0.177223,-0.798395,-0.68794,-0.65072,-0.728703,0.47516,0.214078,0.226136,0.307089,0.0895654,-0.0842426,-0.609513,-0.797698,-0.73167,-0.798816,-0.579077,0.0499093,-0.0751086,-0.568918,-0.813677,-0.813368,-0.584465,-0.719504,-0.494402,-0.7133,-0.597425,-0.713433,-0.65808,-0.448136,-0.741408,-0.656998,-0.621813,-0.856043,-0.595404,-0.878368,-0.763764,-0.85287,-0.837777,-0.694305,-0.565743,-0.432762,1.30385,0.862553,-0.180532,-0.235262,0.211336,-0.454417,-0.737668,-0.417448,-0.700154,-0.12733,-0.149189,0.016897,0.249484,-0.15616,-0.201346,0.448874,2.20571,-0.155042,-0.184603,0.932973,0.373334,0.260461,0.218358,-0.0837297,-0.357294,-0.760698,-0.45099,-0.516279,3
3.56201,3.40383,3.02639,2.92356,2.54883,2.48634,2.24185,2.11386,1.73895,1.63648,1.42462,1.23543,0.66566,0.462249,1.70111,1.55751,1.25274,1.04553,0.773227,0.450845,0.218644,-0.0612428,-0.297989,-0.689978,-0.787649,-0.756547,2.06989,1.5988,1.43079,0.84866,0.29442,-0.147147,-0.364945,-0.649587,-0.675808,-0.696548,-0.763529,-0.926046,0.972905,1.53616,0.729632,0.91775,0.237957,-0.688881,-0.530566,-0.754239,-0.580623,-0.748174,-0.829282,-0.685446,0.109045,1.36297,0.903219,0.522952,-0.463751,-0.780492,-0.827977,-0.786617,-0.763947,-0.739172,-0.812545,-0.677332,-0.293421,1.05167,0.53172,0.153293,-0.274976,-0.665926,-0.793745,-0.797978,-0.848124,-0.761811,-0.861291,-0.0826669,-0.303671,-0.38211,-0.632311,-0.697336,0.148313,-0.426708,-0.683479,-0.736363,1.38669,1.16589,0.785838,0.724312,-0.0456289,-0.27425,-0.479652,-0.595032,-0.829717,-0.747311,-0.832095,-0.796637,-0.85184,1.00902,0.364706,-0.20285,-0.907406,-0.829174,-0.848751,-0.890705,0.692106,0.0552484,-0.268667,0.453993,-0.164793,-0.38378,-0.842403,-0.923738,-0.903385,-0.954777,0.176889,-0.350998,-0.413017,-0.766445,-0.958919,-0.975738,-0.263927,-0.629397,-0.573811,-0.851359,-0.910357,-0.913553,-0.883435,-0.754322,-0.73791,-0.838458,-0.798824,-0.915625,-0.82,-0.172108,-0.885852,-0.974433,-0.965267,-0.98381,0.156859,0.352463,1.10993,1.1241,-0.0800161,-0.574734,0.491435,-0.322633,-0.852233,-0.635409,-0.833616,0.115788,-0.396594,0.152624,0.21477,-0.384129,-0.302748,0.212871,1.9222,-0.378674,-0.420594,1.30708,0.0952641,-0.0632417,-0.0952611,-0.352651,-0.535013,-0.900729,-0.565314,-0.628166,3
5.20408,5.68152,4.3756,3.62579,2.84629,2.79493,2.28944,1.91313,0.611665,0.428748,-0.0991093,-0.842339,-0.731784,-0.740283,0.401977,0.204754,-0.0474035,-0.406371,-0.507716,-0.599434,-0.555757,-0.29513,0.184901,0.295531,-0.237177,-0.528483,1.6249,1.27009,1.08316,0.382009,0.174415,0.218121,0.210933,0.155,-0.0304844,-0.348299,-0.516049,-0.645276,-0.524639,0.197377,-0.400396,-0.473011,-0.668062,-0.288771,-0.44434,-0.577009,-0.0848555,-0.507527,-0.689035,-0.603149,-0.332329,0.0303325,-0.453828,-0.57348,-0.253722,-0.142354,-0.361407,-0.331734,-0.500358,-0.512317,-0.662628,-0.515472,0.336736,-0.370274,-0.585263,-0.663955,-0.388826,-0.154714,-0.208794,-0.17463,-0.348286,-0.39167,-0.60166,-0.274045,-0.264323,-0.242558,-0.0194448,-0.634927,0.173426,0.117626,0.0354788,-0.13505,0.0203764,-0.163989,-0.534382,-0.515944,-0.225117,-0.200009,0.11598,0.0478478,0.0145905,-0.434109,-0.518583,-0.377526,-0.602955,-0.422634,-0.568684,-0.640036,-0.71919,-0.632253,-0.581026,-0.647668,-0.543831,-0.62577,-0.733638,-0.601316,-0.527377,-0.393202,-0.0340488,-0.601199,-0.670549,-0.652033,-0.687667,-0.327423,-0.308904,-0.0383365,-0.674817,-0.735259,-0.3924,-0.15029,-0.178213,-0.113916,-0.380027,-0.132731,-0.476261,-0.0430512,-0.42261,-0.414687,-0.31111,-0.754228,-0.300746,-0.7505,-0.496417,-0.780191,-0.689786,-0.780635,-0.705953,-0.614304,1.04808,0.793236,0.213823,0.304476,0.188017,0.0598243,-0.671959,0.0501441,-0.635251,0.143045,0.475609,0.25771,0.343928,0.473067,0.408423,1.5594,2.00988,0.362316,0.300213,1.39388,1.28212,0.524201,0.999268,0.0584942,-0.305635,-0.586374,-0.358999,-0.440224,1
4.89615,4.35104,3.88035,3.68207,3.13691,2.87696,2.31493,1.98881,0.144617,-0.272771,-0.821299,-0.675666,-0.748755,-0.780035,-0.292637,-0.396616,-0.421191,-0.505627,-0.663585,-0.594328,-0.297222,0.0476045,0.458743,0.476681,-0.274123,-0.671584,1.76169,1.39988,1.30284,0.561737,0.464661,0.506235,0.450847,0.300046,0.0508326,-0.458798,-0.56939,-0.78968,-0.74634,-0.389116,-0.629841,-0.618576,-0.421006,-0.167383,-0.279766,-0.609289,0.337215,-0.678639,-0.775143,-0.723948,0.459817,-0.444807,-0.582424,-0.687298,-0.205523,-0.066093,-0.344544,-0.265563,-0.555274,-0.633326,-0.779021,-0.625643,0.149978,-0.537097,-0.720344,-0.631074,-0.294969,0.0258112,-0.0888904,-0.0878914,-0.303799,-0.473853,-0.669044,-0.122106,-0.0269199,-0.018872,0.160777,-0.726012,0.40992,0.356391,0.227899,-0.085986,-0.438928,-0.483781,-0.652443,-0.541267,-0.551129,0.0333311,0.373014,0.318915,0.201559,-0.555048,-0.668397,-0.482469,-0.676027,-0.500637,-0.535514,-0.5716,-0.823792,-0.738182,-0.681978,-0.719821,-0.568631,-0.601407,-0.620041,-0.572378,-0.611797,-0.398182,0.121946,-0.670572,-0.751179,-0.724476,-0.0555727,-0.423191,-0.350779,-0.080805,-0.770114,-0.829007,0.205841,-0.0358616,0.0814663,-0.135085,-0.379841,0.0551945,-0.608112,-0.0373623,-0.701919,-0.586701,-0.589647,-0.823661,-0.388851,-0.815534,-0.625258,-0.838904,-0.849662,-0.777527,-0.754076,-0.478509,0.988071,1.13936,0.53875,0.37606,0.451489,0.317914,-0.792597,0.198915,-0.766196,0.455338,0.643301,0.528772,0.633229,0.63448,0.646157,2.07113,2.17141,0.48763,0.424314,1.82115,1.60038,0.180282,1.20818,-0.138879,-0.448223,-0.649656,-0.447523,-0.521561,3
5.09831,4.95224,3.96217,4.3731,2.94989,2.67477,2.33047,2.10439,1.33771,1.07861,0.872039,0.385903,-0.85912,-0.629854,1.11673,0.841078,0.419714,0.181668,-0.164628,-0.48729,-0.683888,-0.648819,-0.542436,-0.149138,-0.332003,-0.523008,1.86151,1.23256,1.03151,0.397678,0.0790809,-0.0589814,-0.0273704,-0.031712,-0.0632289,-0.196887,-0.60741,-0.738822,0.000264674,0.82832,0.104233,0.037372,-0.545989,-0.348284,-0.57971,-0.400263,-0.234042,-0.585186,-0.629847,-0.387511,-0.707071,0.482963,0.115845,-0.450895,-0.597362,-0.298464,-0.400212,-0.274591,-0.36657,-0.420209,-0.537359,-0.290469,0.406658,0.244626,-0.339036,-0.579955,-0.659519,-0.319993,-0.370914,-0.227393,-0.332812,-0.285718,-0.691587,-0.556115,-0.537244,-0.508179,-0.192408,-0.383873,-0.0474807,-0.0846753,-0.119983,-0.157394,0.542136,0.38631,-0.0519266,-0.140179,-0.691506,-0.611878,-0.184175,-0.3082,-0.29135,-0.429322,-0.571275,-0.483219,-0.669922,0.186722,-0.519705,-0.79717,-0.739703,-0.642281,-0.602343,-0.703281,-0.205366,-0.630217,0.083419,-0.526294,-0.740791,-0.660442,-0.304288,-0.745986,-0.71844,-0.753409,-0.646991,-0.64892,-0.584643,-0.201925,-0.759507,-0.770448,-0.678689,-0.424592,-0.383426,-0.166178,-0.315902,-0.238534,-0.441796,-0.278805,-0.42227,-0.455319,-0.238617,-0.739377,-0.485949,-0.807924,-0.682605,-0.804906,-0.740801,-0.781416,-0.709124,-0.66582,1.15569,0.786146,-0.104918,0.12767,0.104055,-0.206259,-0.665571,-0.106717,-0.619567,-0.0802207,0.257821,0.129383,0.253003,0.260115,0.169305,1.12931,1.91941,0.158021,0.105831,1.17183,0.946709,0.485357,0.69417,0.0663188,-0.283025,-0.705214,-0.38925,-0.469327,3
4.83215,4.2069,3.78788,3.60768,3.03505,2.80909,2.34101,2.12031,-0.0182884,-0.0467761,-0.642842,-0.648105,-0.648105,-0.661406,-0.0757434,-0.133216,-0.20582,-0.326336,-0.625112,-0.626785,-0.631159,-0.540713,0.435422,0.449824,-0.480566,-0.651658,1.90602,1.51796,1.46643,0.635918,0.482827,0.443605,0.590878,0.555003,0.175508,-0.653,-0.647715,-0.648107,-0.731699,-0.142842,-0.365366,-0.665279,-0.0959899,-0.0276039,-0.460774,-0.662165,0.0692199,-0.648105,-0.648105,-0.656988,0.30111,-0.191337,-0.408873,-0.669557,-0.502997,0.115151,-0.167676,-0.487828,-0.656966,-0.661546,-0.656977,-0.663868,-0.673613,-0.342028,-0.704352,-0.657841,-0.432429,0.0702852,0.0767543,0.0657487,-0.407671,-0.648105,-0.647822,-0.393187,-0.43158,-0.510287,0.3208,-0.660531,0.415092,0.489922,0.438307,0.00598638,-0.184526,-0.234102,-0.697277,-0.576717,-0.565818,-0.503846,0.398917,0.309,0.250426,-0.648105,-0.648105,-0.648105,-0.648086,-0.304196,-0.589114,-0.53242,-0.649445,-0.64831,-0.656163,-0.648534,-0.571771,-0.614704,-0.666497,-0.644761,-0.581904,-0.416354,0.1502,-0.64798,-0.649254,-0.648017,-0.221156,-0.518164,-0.384122,-0.440168,-0.648106,-0.648105,0.197769,0.0362928,-0.332082,-0.0222753,-0.005434,0.234066,-0.613037,-0.578295,-0.650677,-0.650141,-0.648105,-0.648105,-0.638138,-0.650606,-0.648098,-0.648105,-0.648105,-0.628511,-0.653147,-0.709413,0.905369,1.30139,0.668317,0.130562,0.50888,0.56125,-0.649757,0.333642,-0.652993,0.417681,0.728027,0.676221,0.803934,0.74338,0.7751,2.04362,2.14416,0.589418,0.513173,1.83318,1.60596,-0.673392,1.25216,-0.646669,-0.659625,-0.648007,-0.649146,-0.650704,1
2.42148,3.30796,2.91354,2.81239,2.3853,2.30745,2.02042,1.81726,1.3447,1.19668,1.07786,1.01561,0.754931,-0.155486,1.39859,1.35465,1.24947,1.13127,0.665869,0.486811,0.16178,0.00269666,-0.177539,-0.458996,-0.94078,-1.15124,1.82624,1.50969,1.39204,0.979047,0.662651,0.306937,0.0593188,-0.195914,-0.571437,-0.906433,-1.01539,-1.16622,0.947214,1.34302,0.80009,0.871335,-0.162175,-0.656936,-0.618423,-0.993381,-0.546738,-1.07321,-1.13514,-1.07815,0.376067,1.26581,0.973627,0.625768,-0.164585,-0.450476,-0.822328,-0.872374,-1.0383,-1.06325,-1.15226,-1.04846,-1.2038,1.09336,0.688927,0.434406,0.0173853,-0.342252,-0.489598,-0.666917,-0.899813,-0.952172,-1.08137,0.214327,0.029778,-0.0564446,-0.23263,-1.12232,0.537592,-0.0186089,-0.278327,-0.696979,1.28877,1.21718,0.789673,0.808744,0.415849,0.0491671,-0.214808,-0.346955,-0.594531,-1.13443,-1.14177,-1.01883,-1.06484,1.12108,0.717074,-0.0258163,-1.1595,-1.13011,-1.15527,-1.13133,0.883196,0.649504,0.636666,0.743358,0.53934,0.240695,-0.699543,-1.08573,-1.16125,-1.1474,0.0815323,0.384842,0.287464,-0.174314,-1.15598,-1.21275,-0.381996,-0.147194,0.0612128,-0.443695,-0.65126,-0.357088,-0.904966,-0.965393,-1.07521,-1.05229,-0.936288,-1.18197,-1.11277,-0.10521,-1.12903,-1.23222,-1.21913,-0.409765,-0.164187,0.262336,0.761122,1.10806,0.0986611,-0.525825,0.666781,-0.17085,-1.15125,-0.535947,-1.15409,0.321428,-0.32276,0.242939,0.381823,-0.297257,-0.0724846,0.732405,1.83052,-0.276016,-0.338045,1.33827,0.425992,-0.62124,0.0795437,-0.809164,-0.895491,-1.05034,-0.880404,-0.963726,2
3.27442,5.52522,3.78257,3.512,3.0073,2.83542,2.25457,1.69518,-0.456852,-0.523199,-0.736381,-0.679175,-0.749825,-0.744684,-0.57156,-0.68209,-0.680829,-0.740729,-0.669814,-0.58613,-0.0104208,0.277944,0.589586,0.507956,-0.242579,-0.706333,1.5612,1.38911,1.2723,0.560932,0.528871,0.546683,0.508934,0.325929,-0.0538897,-0.494685,-0.552255,-0.732156,-0.754156,-0.695879,-0.862388,-0.713462,-0.648684,0.292709,0.114305,-0.462953,0.135713,-0.459898,-0.678518,-0.698647,0.455479,-0.726063,-0.801109,-0.647856,0.162702,-0.121221,-0.375672,-0.511996,-0.633859,-0.698227,-0.80424,-0.694168,0.164442,-0.796477,-0.750893,-0.582567,-0.102678,-0.0356422,-0.136227,-0.233061,-0.483284,-0.5293,-0.659607,-0.165117,0.000957205,-0.0431496,0.0852484,-0.729044,0.593563,0.403762,0.19088,-0.24429,-0.733316,-0.760311,-0.761211,-0.682809,0.218106,0.310539,0.436766,0.328251,0.194236,-0.571374,-0.583111,-0.580705,-0.615859,-0.774158,-0.586334,-0.204629,-0.796501,-0.741028,-0.749627,-0.756317,-0.744446,-0.198174,-0.192269,-0.718353,-0.0582095,0.176097,0.106494,-0.659269,-0.740335,-0.702163,-0.300257,0.204404,0.146788,0.107351,-0.778668,-0.836625,0.174746,0.156162,0.0603774,-0.219152,-0.293431,-0.222828,-0.703054,-0.227889,-0.676185,-0.674625,-0.685618,-0.733666,-0.569269,-0.810684,-0.603777,-0.839431,-0.754824,-0.485112,-0.811219,-0.790767,0.882445,1.04274,0.519642,0.440727,0.438408,0.34891,-0.782059,0.22975,-0.771944,0.452053,0.716683,0.571395,0.666493,0.717773,0.726785,2.22558,2.26695,0.569694,0.491714,1.93312,1.74144,0.202987,1.32849,-0.0898063,-0.441561,-0.628205,-0.445394,-0.509515,3
3.52199,3.37508,3.00511,2.89749,2.53101,2.47176,2.22535,2.11894,1.72388,1.55346,1.33664,0.718245,0.21819,0.147262,1.6509,1.50384,1.2416,1.11312,0.615862,0.285698,0.0352069,-0.229147,-0.406873,-0.807675,-0.877309,-0.730126,2.01816,1.62631,1.48507,0.913178,0.527122,0.0647834,-0.285428,-0.567978,-0.714309,-0.750974,-0.844014,-0.900839,0.8695,1.46434,0.790056,0.851176,-0.338707,-0.797977,-0.66173,-0.823327,-0.727789,-0.77286,-0.878081,-0.78562,-0.00210464,1.30513,0.962778,0.495271,-0.374561,-0.685355,-0.87763,-0.818285,-0.822012,-0.800757,-0.859906,-0.751269,-0.523997,1.08414,0.663726,0.259507,-0.234432,-0.578721,-0.705807,-0.803682,-0.879525,-0.806503,-0.893719,-0.092439,-0.262056,-0.354115,-0.518632,-0.778622,0.403766,-0.313639,-0.599709,-0.792311,1.3429,1.22468,0.794393,0.789719,0.138751,-0.261782,-0.453456,-0.584643,-0.816909,-0.800457,-0.857624,-0.872279,-0.81933,1.10806,0.673416,-0.13782,-0.884951,-0.808245,-0.83891,-0.83911,0.900599,0.590191,0.578707,0.701229,0.476501,-0.000552911,-0.948025,-0.913056,-0.859198,-0.926386,-0.18757,0.220591,0.028255,-0.362859,-0.939749,-0.9607,-0.756113,-0.44354,-0.141174,-0.563903,-0.936199,-0.689581,-0.890506,-0.951044,-0.923757,-0.914082,-0.921793,-0.973722,-0.969685,-0.282738,-0.910883,-0.98147,-0.923054,-0.610354,-0.327924,0.223589,1.11783,1.19574,-0.0271007,-0.625396,0.531214,-0.41621,-0.850999,-0.666128,-0.841936,0.0745183,-0.532098,0.136867,0.266786,-0.5219,-0.409267,0.0572136,1.91315,-0.410336,-0.453919,1.23727,-0.0519073,-0.168467,-0.190257,-0.417546,-0.545484,-0.865251,-0.558438,-0.628462,3
1.27911,4.0363,3.5998,3.46994,2.91656,2.74645,2.28409,1.72899,-0.291262,-0.373577,-1.20395,-1.22645,-1.03429,-1.16833,-0.103266,0.00967709,0.272229,0.430254,0.443792,0.549961,0.531421,0.529499,0.347369,0.0543861,-0.730541,-1.10873,1.84454,1.67503,1.58072,1.07187,0.951482,0.743651,0.496162,0.164205,-0.167292,-0.761506,-0.943191,-1.14228,0.667122,0.00859784,0.104064,0.423205,0.000902286,-0.398761,-0.305207,-0.953002,-0.212804,-1.02387,-1.1394,-1.06227,1.03784,0.151792,0.333018,0.40827,0.0610318,-0.153816,-0.596142,-0.5784,-0.895525,-1.02149,-1.13667,-0.976749,-0.606383,0.379709,0.32007,0.379384,0.265342,0.00264518,-0.182648,-0.346468,-0.593436,-0.79034,-1.0451,0.434689,0.282213,0.224054,0.0996281,-1.08828,0.877343,0.376931,0.0722685,-0.335341,0.14721,0.210337,0.361612,0.417081,0.583792,0.513373,0.23861,0.0607106,-0.17674,-0.967288,-1.00315,-0.923058,-1.02482,0.295632,0.383619,0.0804297,-1.16171,-1.11931,-1.09455,-1.12643,0.383434,0.399313,0.356365,0.379316,0.385771,0.348448,-0.298952,-1.04622,-1.13452,-1.10009,0.222177,0.419148,0.404468,0.021488,-1.1223,-1.1841,-0.216757,0.0884527,0.331138,-0.193721,-0.330556,-0.0650319,-0.762668,-0.93482,-1.10114,-1.02473,-0.781611,-1.17903,-1.03025,-0.653398,-1.00817,-1.18982,-1.18872,-1.09579,-1.00805,-0.851799,0.226952,1.36936,0.537017,-0.142171,0.918685,0.260332,-1.13941,-0.179742,-1.13783,0.721256,0.181988,0.619745,0.709304,0.221639,0.395297,1.65222,2.34607,0.093258,0.0128964,2.05265,1.16655,-0.359088,0.716711,-0.631215,-0.835776,-1.00517,-0.814713,-0.860291,2
2.18375,4.84809,3.82315,3.70948,3.11673,2.90774,2.27518,1.53924,-0.914711,-0.944207,-0.859016,-0.880653,-0.881332,-0.887629,-0.899319,-0.915203,-0.839213,-0.838207,-0.463261,-0.379983,0.230074,0.329799,0.382604,0.389913,-0.378075,-0.664044,1.5231,1.43756,1.35462,0.628468,0.687279,0.639295,0.521384,0.426478,0.183417,-0.1189,-0.7886,-0.923298,-0.619949,-0.93442,-1.00471,-0.755043,-0.529967,-0.088527,-0.189989,-0.410028,0.0238843,-0.780582,-0.795923,-0.448573,0.536752,-0.935859,-0.896348,-0.508703,0.044058,0.00739867,-0.262755,-0.194586,-0.371446,-0.417543,-0.615149,-0.264657,0.586163,-0.929735,-0.643749,-0.413372,-0.0165708,0.0305849,-0.110403,-0.0378811,-0.274103,-0.232533,-0.862068,0.127719,0.092982,0.0433875,0.197469,-0.43453,0.665518,0.414724,0.277106,0.0203736,-0.912326,-0.950993,-0.756229,-0.537338,0.286012,0.210665,0.278887,0.215049,0.0657957,-0.500686,-0.694676,-0.565984,-0.891973,-0.912196,-0.446808,-0.230445,-0.938846,-0.787969,-0.755462,-0.844846,-0.632746,-0.0308209,0.582606,-0.594489,0.0928426,0.0212537,-0.0276869,-0.934924,-0.867562,-0.918794,-0.186985,0.0851263,0.0566404,0.374527,-0.936,-0.936437,0.144696,0.0431923,0.0921115,0.186711,-0.0689481,0.206003,-0.466905,-0.319173,-0.490698,-0.515449,-0.21477,-0.977512,-0.601218,-0.967849,-0.812414,-1.01658,-0.94326,-0.929366,-0.996481,-0.956855,0.718124,1.17184,0.473082,0.419028,0.518814,0.38247,-0.84875,0.224782,-0.781508,0.588548,0.69988,0.61742,0.714714,0.715803,0.743868,2.29087,2.39191,0.522091,0.431422,2.11978,1.7573,0.696258,1.29075,0.138903,-0.4633,-0.837828,-0.564886,-0.65292,2
1.85798,4.33379,3.85772,3.66732,3.1081,2.93776,2.38101,1.7852,-0.768927,-1.04657,-0.836534,-0.927361,-0.944311,-0.923719,-0.869792,-0.898714,-0.76805,-0.658341,-0.300199,-0.0339272,0.329914,0.341228,0.394664,0.23741,-0.481099,-0.785325,1.82098,1.62378,1.55217,0.806548,0.840547,0.767483,0.680566,0.492922,0.151179,-0.221803,-0.75133,-0.966878,-0.292086,-0.909902,-0.868342,-0.462916,-0.133481,-0.122218,-0.192074,-0.486001,0.192354,-0.802323,-0.919664,-0.723963,0.865803,-0.864368,-0.739945,-0.265167,0.00995089,0.0544436,-0.351794,-0.208666,-0.449204,-0.598511,-0.82061,-0.565385,-0.0105514,-0.766657,-0.443208,-0.0828669,0.136979,0.148375,0.00542193,-0.0334574,-0.257312,-0.336757,-0.861303,0.309207,0.240302,0.197631,0.317903,-0.728699,0.810549,0.545756,0.333103,-0.0383802,-0.865939,-0.839347,-0.545351,-0.430437,0.112901,0.273952,0.399835,0.241699,0.038317,-0.633578,-0.792102,-0.618174,-0.881345,-0.781014,-0.314838,-0.226062,-0.991875,-0.905331,-0.831537,-0.890674,-0.595958,-0.262163,-0.34114,-0.409926,-0.168511,0.144584,-0.0963191,-0.907131,-0.944677,-0.925301,0.248917,-0.0208187,0.125316,0.0449324,-0.921921,-1.00265,0.171934,0.182103,0.235233,-0.0499095,-0.0898328,0.215753,-0.456316,-0.503135,-0.739797,-0.652104,-0.353642,-1.00226,-0.732454,-1.01709,-0.805593,-1.01366,-1.04017,-1.06624,-0.941285,-0.564351,0.232884,1.36371,0.682555,0.357085,0.819796,0.454325,-0.956678,0.190003,-0.934869,0.768943,0.61417,0.753094,0.845888,0.610661,0.748552,2.20945,2.49398,0.445333,0.352227,2.21222,1.65226,0.028012,1.20007,-0.292917,-0.61051,-0.808269,-0.619519,-0.693336,3
3.87019,5.22001,3.73766,4.28501,3.07425,2.83203,2.27477,1.80302,0.228908,0.0516782,-0.877348,-0.872621,-0.699118,-0.801833,-0.00209087,-0.209414,-0.60258,-0.60783,-0.638496,-0.722432,-0.220853,0.0950647,0.476531,0.497588,-0.20213,-0.530827,1.73193,1.31027,1.11173,0.475457,0.417174,0.486485,0.382509,0.254169,7.96556e-05,-0.463994,-0.576952,-0.755302,-0.73715,-0.219681,-0.763753,-0.643468,-0.76183,0.05319,-0.14916,-0.649498,0.0537279,-0.454801,-0.680589,-0.691472,0.284253,-0.497369,-0.677547,-0.701323,0.0905206,-0.107732,-0.352073,-0.42317,-0.587431,-0.608408,-0.751301,-0.602424,0.355151,-0.650102,-0.760846,-0.691663,-0.227838,-0.0680596,-0.197088,-0.198436,-0.38086,-0.470519,-0.637945,-0.205294,-0.166742,-0.157878,0.0277557,-0.64359,0.401258,0.286191,0.148624,-0.174584,-0.593217,-0.665349,-0.716895,-0.645234,0.0595368,0.249289,0.331781,0.273119,0.0947143,-0.475898,-0.570063,-0.43239,-0.642051,-0.67107,-0.667192,-0.376463,-0.810749,-0.713977,-0.63035,-0.738456,-0.734656,-0.453877,-0.136996,-0.760596,-0.232829,-0.0980713,0.0394369,-0.67067,-0.73583,-0.729576,-0.52469,-0.0594157,-0.0611507,0.0578596,-0.824307,-0.824226,0.00618008,0.0613653,0.00519735,-0.143506,-0.421343,-0.133511,-0.586581,-0.0455128,-0.511219,-0.552789,-0.538202,-0.792038,-0.393596,-0.797789,-0.55963,-0.85978,-0.813767,-0.859325,-0.867064,-0.879936,1.02862,0.919613,0.466019,0.419599,0.280213,0.318429,-0.757483,0.171541,-0.700798,0.353899,0.662635,0.419842,0.531077,0.657881,0.592108,2.00778,2.2368,0.500332,0.42215,1.77325,1.59495,0.565685,1.25358,0.074976,-0.339997,-0.630262,-0.418003,-0.472836,3
1.91612,4.72314,3.94998,3.80692,3.18948,2.9466,2.22994,1.49781,-1.02855,-1.01098,-0.876338,-0.922811,-0.895926,-0.8947,-0.961591,-0.928064,-0.767874,-0.76394,-0.536612,-0.245683,0.157009,0.431198,0.503678,0.543699,-0.239774,-0.568035,1.47896,1.37048,1.31032,0.584549,0.589385,0.550184,0.513185,0.277966,-0.0491723,-0.204857,-0.766835,-0.964983,-0.775322,-0.943892,-0.937639,-0.751809,-0.418503,-0.239949,-0.225132,-0.516404,0.0996025,-0.553814,-0.773153,-0.575467,0.575802,-0.874423,-0.798401,-0.429384,0.0580368,-0.0910579,-0.348235,-0.336442,-0.443945,-0.462843,-0.671598,-0.354412,0.727254,-0.855699,-0.578028,-0.378373,0.0220082,-0.0357786,-0.195389,-0.183473,-0.40317,-0.360246,-0.835335,0.0570849,0.0256639,-0.0629353,0.0965859,-0.513829,0.623618,0.348479,0.127432,-0.176223,-0.900646,-0.880324,-0.824258,-0.699681,0.370884,0.286029,0.410253,0.311777,0.163637,-0.395297,-0.58431,-0.492486,-0.916248,-0.829899,-0.369722,-0.446204,-0.919053,-0.760907,-0.715559,-0.827222,-0.667269,-0.257911,0.943996,-0.418062,-0.0375788,-0.0754315,0.0391002,-0.96707,-0.852183,-0.940099,-0.387678,0.00790471,-0.0228768,0.0991156,-0.876659,-0.971535,0.0727649,0.0696903,-0.0410448,-0.063725,-0.434744,-0.0492663,-0.399974,0.0708133,-0.390583,-0.462938,-0.391062,-0.886364,-0.329756,-0.995039,-0.73188,-1.02498,-0.932112,0.138203,-1.02598,-1.02182,0.882588,1.12367,0.45352,0.459967,0.567644,0.293334,-0.813815,0.196227,-0.75167,0.565593,0.715705,0.60522,0.703642,0.726453,0.739928,2.36673,2.45793,0.570662,0.482627,2.12781,1.84676,0.837608,1.40797,0.222895,-0.334431,-0.797553,-0.463665,-0.565225,1
