f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,class
1.56888,1.57036,1.54333,1.50951,1.46428,1.42228,1.38354,1.3031,1.20519,1.10876,1.00648,0.908944,0.801857,0.703539,0.606206,0.510048,0.418437,0.322475,0.229458,0.146771,0.0687493,-0.0202638,-0.106436,-0.176745,-0.258823,-0.342776,-0.415729,-0.489371,-0.550911,-0.633876,-0.692266,-0.768923,-0.842288,-0.887249,-0.952206,-1.01268,-1.06802,-1.118,-1.16216,-1.20004,-1.23068,-1.27117,-1.30119,-1.30961,-1.30967,-1.3015,-1.31623,-1.29208,-1.26035,-1.25016,-1.21705,-1.19418,-1.16317,-1.09955,-1.04463,-1.00517,-0.927483,-0.864455,-0.802339,-0.733055,-0.645392,-0.56672,-0.498646,-0.427085,-0.338238,-0.247512,-0.16659,-0.0717647,0.0142803,0.10388,0.202622,0.303207,0.400154,0.507959,0.615954,0.717613,0.826133,0.934784,1.04937,1.15244,1.25311,1.35386,1.4558,1.55588,1.60436,1.65184,1.69648,1.69423,1.69482,1.68274,1.66465,1.61815,1.54997,1.45231,1.35124,1.24594,1.14692,1.04296,0.936731,0.828464,0.720351,0.612417,0.504668,0.404894,0.306171,0.206897,0.112351,0.0211427,-0.0632709,-0.155438,-0.244317,-0.325091,-0.412526,-0.497136,-0.580234,-0.659997,-0.736728,-0.791148,-0.858487,-0.935143,-0.989592,-1.03831,-1.10601,-1.16893,-1.18393,-1.2312,-1.25452,-1.27145,-1.29466,-1.31824,-1.33402,-1.31585,-1.30895,-1.29994,-1.28307,-1.25833,-1.22608,-1.15807,-1.11346,-1.08948,-1.03338,-0.971606,-0.912174,-0.85905,-0.784367,-0.719146,-0.646809,-0.582786,-0.495845,-0.418901,-0.351023,-0.273915,-0.178543,-0.0968838,-0.0199186,0.0695939,0.160686,0.241641,0.32539,0.414693,0.490579,0.587584,0.692643,0.790387,0.889126,0.966743,1.06602,1.17021,1.26653,1.35653,1.39289,1.43654,1.4785,1.52355,1.54344,1.53918,32
1.58572,1.48987,1.39465,1.29966,1.20566,1.11167,1.0191,0.927432,0.84219,0.758027,0.667522,0.577805,0.49116,0.405988,0.322425,0.237496,0.165689,0.0804395,0.00309693,-0.0800816,-0.157372,-0.237487,-0.310652,-0.385817,-0.458764,-0.526236,-0.5898,-0.650412,-0.71302,-0.771852,-0.822453,-0.876495,-0.91517,-0.963447,-0.997655,-1.04331,-1.07389,-1.09759,-1.12615,-1.13515,-1.14878,-1.15468,-1.15274,-1.143,-1.13789,-1.12256,-1.09267,-1.07029,-1.03755,-0.987577,-0.93274,-0.873606,-0.824849,-0.782689,-0.733713,-0.674911,-0.618103,-0.553185,-0.486612,-0.413442,-0.348515,-0.266374,-0.191105,-0.109824,-0.0298695,0.0491111,0.134497,0.217768,0.301205,0.3881,0.474985,0.56288,0.651485,0.739631,0.83026,0.921581,1.01354,1.10509,1.19754,1.29081,1.38484,1.47963,1.57506,1.67104,1.73499,1.74292,1.73687,1.69162,1.62003,1.5284,1.43898,1.34704,1.25569,1.16356,1.08441,0.99194,0.903077,0.809292,0.718477,0.62507,0.531838,0.440737,0.349242,0.260213,0.16812,0.076335,-0.0151067,-0.104033,-0.19252,-0.282464,-0.355463,-0.445062,-0.534998,-0.624202,-0.710396,-0.795426,-0.879072,-0.956346,-1.03397,-1.11126,-1.17748,-1.24794,-1.31414,-1.37525,-1.41958,-1.45537,-1.49332,-1.52147,-1.5388,-1.55107,-1.5512,-1.53352,-1.5049,-1.46636,-1.41926,-1.37488,-1.30631,-1.25644,-1.18646,-1.12071,-1.04374,-0.96436,-0.883878,-0.799853,-0.715303,-0.629537,-0.542728,-0.455022,-0.366539,-0.277374,-0.187617,-0.0973397,-0.00660381,0.0806976,0.172345,0.264311,0.360005,0.449367,0.5289,0.619461,0.712662,0.803177,0.896784,0.990527,1.07929,1.17099,1.26349,1.35519,1.44473,1.53404,1.62063,1.69518,1.73387,1.74361,1.6974,1.63458,12
1.79005,1.8063,1.76116,1.66827,1.57667,1.47168,1.36458,1.26083,1.15684,1.05878,0.967965,0.868926,0.771356,0.675411,0.577545,0.484879,0.394295,0.301172,0.225509,0.134405,0.0470689,-0.038966,-0.12296,-0.209812,-0.290303,-0.378055,-0.451463,-0.529222,-0.603872,-0.677958,-0.742772,-0.811328,-0.887537,-0.938706,-0.995442,-1.03835,-1.0979,-1.13875,-1.17287,-1.21079,-1.23431,-1.2614,-1.26586,-1.27732,-1.28086,-1.29158,-1.27891,-1.25848,-1.23038,-1.2095,-1.16726,-1.12411,-1.07775,-1.03789,-0.977779,-0.929824,-0.871945,-0.801509,-0.742703,-0.679159,-0.602265,-0.538133,-0.461027,-0.381045,-0.305003,-0.215674,-0.133685,-0.0648657,0.0260863,0.112922,0.205579,0.292607,0.371349,0.460272,0.552147,0.645985,0.741602,0.838858,0.937645,1.03781,1.13929,1.24365,1.35003,1.45432,1.56174,1.66729,1.76881,1.8197,1.83588,1.80589,1.72941,1.6233,1.53077,1.42422,1.31821,1.21448,1.10994,1.00823,0.922911,0.82383,0.735289,0.645257,0.551027,0.458723,0.364129,0.27574,0.184668,0.101014,0.0120317,-0.0766146,-0.16284,-0.245963,-0.328941,-0.405292,-0.472761,-0.553788,-0.632094,-0.688575,-0.761982,-0.831851,-0.887271,-0.947982,-1.00665,-1.05005,-1.09713,-1.15149,-1.17989,-1.21273,-1.24411,-1.27266,-1.29353,-1.29135,-1.29611,-1.29279,-1.2814,-1.27698,-1.24986,-1.21537,-1.18809,-1.15369,-1.0995,-1.05319,-1.00015,-0.945061,-0.879959,-0.817872,-0.754055,-0.680344,-0.605415,-0.532568,-0.453221,-0.38596,-0.306344,-0.218378,-0.138077,-0.0551242,0.0302046,0.120896,0.207329,0.298719,0.39178,0.482305,0.570375,0.657837,0.753672,0.853907,0.952559,1.05263,1.15398,1.25777,1.36319,1.46874,1.57371,1.67968,1.77502,1.80173,4
1.71626,1.68073,1.64605,1.58472,1.49419,1.40278,1.31109,1.22883,1.13715,1.0456,0.955507,0.865861,0.778217,0.689735,0.601835,0.514592,0.428058,0.340298,0.253818,0.165448,0.0792429,-0.00924638,-0.0934641,-0.179359,-0.264474,-0.337247,-0.422093,-0.500407,-0.580966,-0.650912,-0.731246,-0.809002,-0.873769,-0.944527,-1.00413,-1.06822,-1.12082,-1.18368,-1.2333,-1.28478,-1.3201,-1.3562,-1.37328,-1.39022,-1.39659,-1.39118,-1.37752,-1.35272,-1.31876,-1.2855,-1.23596,-1.1879,-1.13391,-1.06763,-1.00433,-0.931037,-0.861032,-0.788236,-0.713026,-0.640518,-0.560397,-0.477851,-0.394291,-0.314966,-0.230706,-0.145571,-0.0606041,0.0171067,0.101468,0.179398,0.265201,0.35356,0.441056,0.526673,0.613239,0.701182,0.7897,0.878764,0.968655,1.05832,1.13962,1.2323,1.31768,1.406,1.49716,1.58808,1.66821,1.71772,1.7163,1.71029,1.65278,1.58269,1.49065,1.39891,1.31718,1.22546,1.1337,1.04309,0.953034,0.864488,0.775334,0.687352,0.600686,0.519851,0.432552,0.346559,0.259882,0.181525,0.0958635,0.00842489,-0.0753612,-0.161366,-0.243125,-0.328818,-0.409783,-0.492427,-0.568599,-0.6479,-0.715602,-0.790754,-0.863479,-0.933394,-1.00127,-1.06978,-1.12845,-1.18178,-1.23747,-1.28697,-1.31995,-1.35367,-1.36812,-1.38249,-1.37608,-1.37965,-1.36264,-1.3359,-1.31393,-1.27079,-1.22913,-1.17256,-1.11976,-1.0595,-0.996596,-0.923636,-0.853982,-0.781517,-0.706623,-0.629651,-0.550892,-0.470578,-0.388928,-0.318005,-0.236167,-0.162863,-0.0745961,0.00872671,0.0930387,0.178535,0.266644,0.353175,0.442818,0.529258,0.614569,0.702526,0.789815,0.878753,0.967218,1.05746,1.14962,1.24296,1.32518,1.4168,1.4978,1.58885,1.67801,1.71672,1
1.74575,1.71672,1.672,1.60857,1.51536,1.42117,1.32511,1.22991,1.1354,1.05884,0.96453,0.870663,0.779928,0.687055,0.597584,0.507286,0.418663,0.331024,0.244472,0.154004,0.0694944,-0.0135427,-0.0971672,-0.181744,-0.265015,-0.346837,-0.42703,-0.505356,-0.581572,-0.662963,-0.736808,-0.805479,-0.878643,-0.931966,-1.00165,-1.04222,-1.10423,-1.16135,-1.19721,-1.24184,-1.27935,-1.30885,-1.31206,-1.32382,-1.32606,-1.31906,-1.30301,-1.27802,-1.26163,-1.22059,-1.17276,-1.13364,-1.07404,-1.00996,-0.954512,-0.894421,-0.819476,-0.766599,-0.696659,-0.6156,-0.546899,-0.482931,-0.401538,-0.326025,-0.241339,-0.172391,-0.0919116,-0.00396913,0.0745928,0.152158,0.237184,0.325965,0.413136,0.486344,0.575566,0.666474,0.75637,0.849681,0.940871,1.03493,1.12956,1.22429,1.32088,1.41471,1.50744,1.59629,1.65773,1.68559,1.68555,1.67546,1.64854,1.58094,1.4892,1.39752,1.30447,1.20946,1.11721,1.02556,0.933547,0.840787,0.750919,0.660258,0.58665,0.495904,0.405741,0.316214,0.24474,0.156615,0.0693422,-0.0229684,-0.0916448,-0.176263,-0.259605,-0.348945,-0.413401,-0.500847,-0.587227,-0.663277,-0.744094,-0.817862,-0.896822,-0.961859,-1.03502,-1.10473,-1.15672,-1.2171,-1.27191,-1.30421,-1.34465,-1.37689,-1.39991,-1.41331,-1.41667,-1.40947,-1.39235,-1.36583,-1.33041,-1.30293,-1.25482,-1.2093,-1.14633,-1.08248,-1.01993,-0.944999,-0.878047,-0.797733,-0.724885,-0.647866,-0.579364,-0.500267,-0.411912,-0.329786,-0.246187,-0.155055,-0.071334,0.0173679,0.106475,0.196429,0.282878,0.369332,0.459426,0.55082,0.642709,0.731808,0.823852,0.912652,1.00914,1.10472,1.19745,1.2907,1.3683,1.46223,1.55659,1.63765,1.7002,1.7283,20
1.61632,1.61798,1.57155,1.54339,1.50375,1.42807,1.33961,1.26248,1.16671,1.06503,0.966146,0.866407,0.765665,0.665133,0.565289,0.466707,0.369978,0.273338,0.178941,0.0851108,-0.00634812,-0.0942386,-0.180604,-0.259648,-0.341902,-0.416975,-0.49228,-0.56654,-0.637656,-0.705241,-0.768865,-0.838657,-0.894157,-0.955342,-1.01188,-1.06379,-1.12261,-1.16231,-1.19694,-1.23556,-1.26898,-1.27804,-1.29495,-1.30319,-1.30259,-1.30986,-1.29153,-1.26992,-1.23675,-1.21149,-1.17126,-1.12445,-1.07847,-1.02663,-0.969567,-0.911791,-0.845435,-0.792259,-0.727547,-0.652452,-0.586711,-0.51266,-0.434319,-0.353562,-0.270661,-0.185852,-0.0946533,-0.00702677,0.0860102,0.183312,0.277224,0.375178,0.473291,0.571546,0.673187,0.774046,0.87325,0.974912,1.07658,1.17512,1.26905,1.3599,1.44142,1.49768,1.55454,1.5805,1.59218,1.59961,1.58305,1.58012,1.55751,1.52078,1.45592,1.42103,1.34522,1.25063,1.15398,1.05238,0.950973,0.849285,0.750416,0.648777,0.549954,0.451283,0.352727,0.254298,0.159473,0.0651878,-0.0253264,-0.117132,-0.20563,-0.291375,-0.373305,-0.450734,-0.529629,-0.602564,-0.670703,-0.739725,-0.809468,-0.875867,-0.937005,-0.995144,-1.05331,-1.10624,-1.15744,-1.2083,-1.24584,-1.27155,-1.30494,-1.33021,-1.34483,-1.33741,-1.33662,-1.32527,-1.32154,-1.29306,-1.25672,-1.22671,-1.17757,-1.13284,-1.07305,-1.01912,-0.957296,-0.896705,-0.83644,-0.764887,-0.693658,-0.624964,-0.552827,-0.481483,-0.403062,-0.325356,-0.244827,-0.159591,-0.0709113,0.0198535,0.113101,0.204388,0.298863,0.39711,0.495495,0.594598,0.695675,0.797348,0.899022,1.0007,1.09947,1.20103,1.29983,1.39323,1.46703,1.52306,1.56649,1.60601,1.63697,1.63389,27
1.19831,1.21701,1.36432,1.38493,1.34468,1.21446,1.2005,1.13921,1.04243,1.10719,1.03434,0.934955,0.781131,0.74759,0.641452,0.581384,0.412356,0.398826,0.292702,0.184821,0.0389083,-0.0565233,-0.148705,-0.233668,-0.353129,-0.459452,-0.552223,-0.629781,-0.692982,-0.786444,-0.908058,-0.929979,-0.936672,-1.04132,-1.04742,-1.16011,-1.2508,-1.22548,-1.25635,-1.23808,-1.30062,-1.35081,-1.38846,-1.4134,-1.41405,-1.26861,-1.30022,-1.38051,-1.34026,-1.28749,-1.22242,-1.27627,-1.20459,-1.10169,-1.01933,-1.00528,-0.930947,-0.85873,-0.791534,-0.769535,-0.614687,-0.554562,-0.490517,-0.412396,-0.320518,-0.215244,-0.0969714,0.033871,0.0939774,0.235543,0.315179,0.485447,0.591255,0.716922,0.861803,1.02519,1.09778,1.13292,1.18048,1.38927,1.4636,1.49932,1.49562,1.51748,1.56928,1.57637,1.68386,1.67558,1.66361,1.66124,1.66849,1.61069,1.55805,1.48488,1.48766,1.40005,1.29841,1.20891,1.17436,1.21293,1.08259,0.880983,0.802519,0.669057,0.518881,0.389708,0.281009,0.193109,0.083059,-0.0190012,-0.118853,-0.163,-0.254808,-0.355641,-0.441882,-0.514212,-0.572336,-0.679477,-0.778674,-0.795871,-0.91311,-0.926548,-1.04373,-1.02913,-1.1387,-1.17675,-1.17336,-1.24665,-1.30781,-1.22426,-1.23905,-1.26119,-1.27051,-1.26718,-1.25121,-1.30769,-1.33448,-1.2803,-1.21384,-1.13521,-1.04392,-0.977011,-0.972275,-0.913583,-0.850111,-0.79869,-0.67923,-0.634128,-0.591409,-0.420353,-0.35813,-0.281985,-0.192219,-0.0891779,0.0267587,0.0658505,0.0983561,0.248219,0.320551,0.413832,0.468929,0.524904,0.674664,0.732385,0.885817,0.940167,0.993435,1.023,0.933654,0.853913,0.962487,1.1361,1.25877,1.2491,1.22186,1.2083,35
1.62145,1.59052,1.56192,1.5215,1.45223,1.38194,1.29359,1.20382,1.11144,1.01695,0.924638,0.832511,0.743415,0.655719,0.566725,0.481603,0.396337,0.308983,0.22587,0.139903,0.0545887,-0.0299663,-0.108849,-0.196401,-0.283404,-0.364177,-0.430641,-0.514983,-0.591671,-0.672625,-0.73426,-0.812841,-0.889486,-0.952631,-1.01523,-1.08346,-1.14783,-1.19617,-1.24967,-1.29669,-1.3361,-1.35306,-1.37376,-1.38428,-1.39824,-1.38714,-1.36572,-1.34785,-1.31137,-1.27144,-1.22755,-1.18649,-1.12072,-1.0603,-0.987002,-0.919046,-0.847906,-0.784188,-0.704715,-0.626653,-0.545328,-0.474459,-0.39381,-0.310001,-0.226127,-0.141332,-0.0529859,0.0306078,0.117572,0.204668,0.290171,0.37885,0.467929,0.554399,0.642707,0.733045,0.809363,0.900964,0.994781,1.08924,1.18405,1.27817,1.36955,1.45708,1.54424,1.59504,1.63906,1.66478,1.65845,1.6518,1.61362,1.55551,1.46872,1.38007,1.28763,1.19319,1.09875,1.00431,0.909879,0.819645,0.727977,0.637373,0.547676,0.460691,0.372309,0.283633,0.195885,0.109732,0.0223255,-0.0644733,-0.150591,-0.23594,-0.323702,-0.393601,-0.478068,-0.559612,-0.639684,-0.718052,-0.79444,-0.875724,-0.947662,-1.01636,-1.09034,-1.14176,-1.20741,-1.2483,-1.29192,-1.32733,-1.36683,-1.38369,-1.3898,-1.399,-1.3832,-1.37109,-1.34874,-1.31697,-1.27685,-1.24131,-1.18676,-1.12686,-1.06246,-1.00364,-0.931665,-0.857062,-0.78024,-0.701506,-0.628208,-0.546164,-0.469246,-0.384757,-0.302836,-0.218774,-0.132674,-0.0513508,0.0342721,0.118649,0.190128,0.277642,0.362234,0.448799,0.535346,0.621386,0.709838,0.798093,0.88782,0.963245,1.05532,1.1498,1.24195,1.33417,1.41983,1.50203,1.56111,1.6005,1.61012,1.62186,32
1.75668,1.73583,1.65613,1.56465,1.47246,1.37953,1.28654,1.19356,1.10117,1.01697,0.925389,0.833257,0.747524,0.660828,0.57826,0.488947,0.400741,0.313228,0.225727,0.138925,0.0615131,-0.0241657,-0.106837,-0.183842,-0.267654,-0.346433,-0.428199,-0.510612,-0.58774,-0.664959,-0.732952,-0.808911,-0.876085,-0.947767,-1.01011,-1.07465,-1.13059,-1.18617,-1.24047,-1.27847,-1.31511,-1.34664,-1.37083,-1.38396,-1.38816,-1.38066,-1.36265,-1.34053,-1.30519,-1.26707,-1.21481,-1.16291,-1.10541,-1.04354,-0.980816,-0.907133,-0.838948,-0.767506,-0.690109,-0.614325,-0.536928,-0.457189,-0.376318,-0.294176,-0.221094,-0.139089,-0.0537247,0.0304278,0.115812,0.19424,0.280216,0.359571,0.446669,0.527559,0.615835,0.698538,0.789331,0.879565,0.962725,1.05423,1.14649,1.23883,1.33128,1.4242,1.51668,1.60828,1.69284,1.76971,1.78113,1.73472,1.64458,1.56108,1.46805,1.37503,1.28201,1.18901,1.09655,1.00474,0.921229,0.829857,0.739185,0.649765,0.56064,0.470442,0.38395,0.295689,0.208001,0.122639,0.0364679,-0.0474918,-0.133334,-0.214362,-0.29543,-0.372657,-0.44668,-0.527003,-0.597216,-0.675387,-0.750328,-0.82499,-0.896089,-0.964057,-1.03168,-1.09388,-1.14964,-1.21005,-1.25139,-1.29908,-1.33166,-1.36273,-1.37612,-1.38699,-1.38706,-1.37633,-1.36106,-1.32459,-1.29246,-1.25205,-1.1988,-1.14954,-1.08551,-1.02824,-0.961288,-0.897624,-0.829112,-0.757625,-0.679808,-0.605916,-0.529201,-0.44943,-0.368234,-0.28702,-0.204707,-0.130142,-0.0445651,0.0391697,0.125136,0.21129,0.297466,0.384435,0.464752,0.553496,0.635722,0.725291,0.815596,0.907382,0.990583,1.08274,1.17498,1.26789,1.36082,1.45318,1.54615,1.63845,1.7108,1.74901,13
1.42618,1.47456,1.4813,1.49188,1.50618,1.52402,1.47792,1.43301,1.39273,1.30065,1.1898,1.08693,0.988629,0.879203,0.77252,0.66892,0.568675,0.451596,0.357263,0.26313,0.157165,0.0658271,-0.0299156,-0.104249,-0.176545,-0.266731,-0.356498,-0.438371,-0.491771,-0.568724,-0.627507,-0.679374,-0.762443,-0.802838,-0.876196,-0.921416,-0.966061,-1.02235,-1.0301,-1.07378,-1.11057,-1.14109,-1.16423,-1.18047,-1.18953,-1.19101,-1.18565,-1.17238,-1.19851,-1.17867,-1.1462,-1.14871,-1.10378,-1.09289,-1.06272,-1.02035,-0.975715,-0.93595,-0.892334,-0.836706,-0.777698,-0.707462,-0.655377,-0.567381,-0.503427,-0.433786,-0.338655,-0.253217,-0.168876,-0.0794396,0.0117194,0.0931827,0.196041,0.302346,0.412074,0.524624,0.640181,0.758217,0.869902,0.991579,1.10857,1.23282,1.35946,1.44948,1.55171,1.61292,1.65465,1.65183,1.68435,1.70249,1.67123,1.65674,1.64571,1.59411,1.54646,1.4673,1.37641,1.29941,1.18154,1.07961,0.967265,0.857607,0.750712,0.647098,0.527382,0.42939,0.31387,0.203153,0.101138,0.00208015,-0.102859,-0.206285,-0.301442,-0.375856,-0.46826,-0.52725,-0.61156,-0.682685,-0.743395,-0.833933,-0.883583,-0.926962,-1.00215,-1.06192,-1.09647,-1.15438,-1.16406,-1.20845,-1.23774,-1.23298,-1.25606,-1.27217,-1.28017,-1.28113,-1.27419,-1.25985,-1.2383,-1.25306,-1.2168,-1.20129,-1.16533,-1.10853,-1.08574,-1.0172,-0.980252,-0.937035,-0.878821,-0.808542,-0.766637,-0.685312,-0.630541,-0.548481,-0.465432,-0.37495,-0.2866,-0.192894,-0.107454,-0.017595,0.0766129,0.174949,0.294614,0.399176,0.509395,0.632353,0.744867,0.85996,0.971659,1.08557,1.19363,1.31515,1.39347,1.48938,1.49542,1.44048,1.43192,1.42718,19
1.54558,1.4604,1.37619,1.29178,1.20747,1.12325,1.03886,0.954795,0.870841,0.787096,0.704301,0.620603,0.538696,0.456415,0.374524,0.294559,0.215765,0.135244,0.0575252,-0.0226879,-0.09926,-0.177737,-0.255753,-0.332916,-0.407726,-0.484124,-0.557854,-0.630033,-0.700427,-0.77504,-0.841501,-0.912378,-0.980943,-1.03809,-1.0997,-1.15698,-1.19834,-1.24316,-1.28026,-1.30825,-1.32616,-1.33298,-1.32974,-1.31569,-1.29101,-1.26316,-1.22542,-1.17555,-1.12549,-1.06857,-1.01203,-0.943871,-0.880051,-0.807179,-0.738553,-0.662294,-0.590066,-0.519686,-0.441485,-0.365043,-0.29065,-0.21003,-0.134212,-0.056824,0.0226677,0.101434,0.183034,0.262518,0.343359,0.424758,0.507448,0.589786,0.673564,0.756346,0.838977,0.923082,1.00913,1.09317,1.17794,1.26262,1.34723,1.43155,1.51626,1.60174,1.66301,1.69186,1.69756,1.65249,1.57352,1.4911,1.40623,1.31968,1.23313,1.14493,1.0576,0.971852,0.885313,0.799538,0.715531,0.630711,0.547796,0.462984,0.38063,0.296211,0.211883,0.130036,0.0460281,-0.0378771,-0.121547,-0.205073,-0.288392,-0.373424,-0.457549,-0.540204,-0.622484,-0.704329,-0.785644,-0.866303,-0.950883,-1.03082,-1.11095,-1.19058,-1.2656,-1.3379,-1.40653,-1.46988,-1.52572,-1.57107,-1.60175,-1.6142,-1.60673,-1.58003,-1.52732,-1.48441,-1.42258,-1.34759,-1.27687,-1.20519,-1.12137,-1.04416,-0.965579,-0.885944,-0.805464,-0.724294,-0.639679,-0.557281,-0.474485,-0.391769,-0.308759,-0.225497,-0.139636,-0.0556638,0.0280543,0.111925,0.195932,0.28006,0.364294,0.450822,0.535167,0.619593,0.706144,0.790652,0.875225,0.959859,1.04583,1.13298,1.21767,1.30422,1.38883,1.4713,1.55361,1.63249,1.68652,1.70584,1.67422,1.61651,16
1.62099,1.60434,1.59,1.56376,1.52525,1.44666,1.37649,1.28643,1.19472,1.1008,1.00401,0.90722,0.813344,0.717349,0.622734,0.532215,0.442138,0.352546,0.263495,0.170806,0.0961174,0.0154033,-0.0731991,-0.155615,-0.238186,-0.315697,-0.403191,-0.483102,-0.554018,-0.636523,-0.712948,-0.784572,-0.853191,-0.929522,-0.99134,-1.06133,-1.11399,-1.17516,-1.20545,-1.25564,-1.29886,-1.33414,-1.36076,-1.35923,-1.38409,-1.38018,-1.36596,-1.34205,-1.32564,-1.28373,-1.23447,-1.17903,-1.13197,-1.06592,-1.00822,-0.934609,-0.861501,-0.799848,-0.722905,-0.645035,-0.573192,-0.49869,-0.421817,-0.336622,-0.256352,-0.176209,-0.0897517,-0.00244564,0.081507,0.174243,0.263678,0.353546,0.44708,0.537646,0.63148,0.725396,0.803548,0.895307,0.992055,1.08614,1.18288,1.27659,1.36692,1.45493,1.54192,1.57336,1.58694,1.60294,1.60297,1.60532,1.60068,1.57842,1.50782,1.42124,1.32947,1.2561,1.16206,1.0662,0.971311,0.877387,0.783536,0.689763,0.596081,0.503318,0.412489,0.324663,0.234138,0.148447,0.0590598,-0.0247495,-0.100131,-0.176807,-0.256715,-0.34167,-0.418298,-0.495654,-0.581047,-0.6565,-0.738995,-0.809927,-0.888397,-0.953301,-1.02612,-1.09576,-1.16146,-1.20804,-1.26288,-1.29487,-1.33498,-1.36642,-1.40112,-1.40047,-1.41104,-1.39266,-1.37716,-1.36686,-1.31549,-1.27593,-1.23252,-1.17443,-1.11458,-1.05667,-0.98512,-0.921683,-0.844096,-0.774178,-0.69961,-0.625979,-0.548461,-0.469012,-0.394542,-0.311555,-0.227331,-0.147081,-0.078282,0.00907988,0.0941074,0.182163,0.254001,0.343912,0.43154,0.525485,0.619504,0.713592,0.807743,0.900255,0.980487,1.07544,1.1714,1.26565,1.35749,1.44788,1.53117,1.57127,1.59562,1.62132,30
1.70517,1.67813,1.62362,1.54056,1.45541,1.37024,1.28793,1.20515,1.12156,1.03801,0.956024,0.872926,0.790314,0.705742,0.623241,0.542834,0.459082,0.377484,0.293574,0.212557,0.131225,0.0486926,-0.0344185,-0.113826,-0.196337,-0.278565,-0.360468,-0.441992,-0.523071,-0.598715,-0.678338,-0.757172,-0.835051,-0.91176,-0.987019,-1.06046,-1.1316,-1.19977,-1.26916,-1.33405,-1.38775,-1.4329,-1.46709,-1.48789,-1.49348,-1.48332,-1.45838,-1.42073,-1.37284,-1.31704,-1.25522,-1.18885,-1.11901,-1.04651,-0.971937,-0.895735,-0.823919,-0.744993,-0.665249,-0.584831,-0.50385,-0.422398,-0.344412,-0.262027,-0.179365,-0.102046,-0.0304027,0.0529961,0.136194,0.217563,0.298985,0.383091,0.467281,0.549388,0.63369,0.714437,0.797329,0.880437,0.965246,1.03442,1.11666,1.19937,1.28243,1.36663,1.45099,1.53553,1.61949,1.69033,1.70516,1.6795,1.59803,1.51416,1.43037,1.34624,1.2611,1.17806,1.09513,1.01146,0.928324,0.845049,0.761976,0.680472,0.597939,0.514177,0.432133,0.350415,0.268133,0.185296,0.104589,0.0212215,-0.0619715,-0.142961,-0.224126,-0.30645,-0.388452,-0.465747,-0.53771,-0.613654,-0.693499,-0.772575,-0.850718,-0.927712,-1.00328,-1.07705,-1.14852,-1.21702,-1.28165,-1.34116,-1.39392,-1.45052,-1.48405,-1.50361,-1.50735,-1.49488,-1.46746,-1.42741,-1.36628,-1.30962,-1.24716,-1.1803,-1.11008,-1.0373,-0.962499,-0.886117,-0.808469,-0.729796,-0.650284,-0.570078,-0.489293,-0.412189,-0.330289,-0.248053,-0.169015,-0.0860836,-0.00294543,0.0774097,0.161006,0.242086,0.323566,0.405488,0.473545,0.557863,0.640418,0.721506,0.806254,0.888188,0.971734,1.05545,1.13914,1.22332,1.29554,1.36219,1.44738,1.53132,1.61539,1.67351,31
