f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,class
-0.887642,0.0812817,-1.78148,-0.312544,-0.427486,-2.23789,-1.67147,-0.120865,-1.31833,0.0848049,-1.24811,-0.930858,-2.00591,-0.440948,-0.190189,-2.19706,-0.0767334,0.0735021,-0.666495,-0.173876,-0.466955,0.821523,1.411,1.50694,0.176958,-0.231979,1.2336,-0.539944,0.370266,1.71866,-0.584442,-0.405247,0.479384,-0.373539,-0.591021,1.73587,1.11745,-0.0334162,-0.271386,-0.596254,1.84205,1.21999,-0.00665609,-0.0202602,-0.21978,-0.471292,1.42057,0.248156,-0.407203,-0.455672,1.54388,1.32506,0.852193,-0.0860811,1.30286,1.17317,1.2001,0.0406934,-0.229881,-0.301078,5
-0.823751,-0.909797,-0.196949,-1.2012,-1.32608,-0.094536,-0.523664,0.188654,-1.15661,-1.00573,0.0671949,-0.622393,-0.72922,-0.632698,0.170138,-0.740485,-0.445242,-1.05477,-0.510507,-1.23476,-0.714172,-1.40266,-0.917049,0.108355,-1.05526,-1.20136,-0.466295,-0.17442,-0.596554,-1.24388,-1.38592,-1.41123,-1.42665,-1.0801,0.912925,1.51846,1.55283,1.4602,1.39909,0.934651,1.50499,1.07669,1.21063,0.481576,0.331854,1.36431,1.14069,0.875863,1.25311,1.56045,0.0692443,1.04244,0.967657,0.969548,-0.0237528,1.3982,0.710822,1.35968,0.691303,-0.013864,5
-0.42878,-1.22378,-0.358561,-0.956964,-0.978014,-0.27098,-0.438593,-1.30515,-0.348573,0.010107,-0.734335,-0.763121,-0.618085,-0.00159621,-0.967127,-0.904014,-1.17434,-0.351362,-0.0568684,-0.0776028,-1.27974,0.0420662,-0.599661,-0.161754,-0.702493,-0.862324,-0.157168,-0.926639,-1.00333,-0.682528,-1.08149,-0.572241,-0.939964,-1.31016,-1.0973,-0.639426,-1.2144,-0.81124,1.27145,1.68978,1.05439,1.06839,1.88932,0.747163,1.82089,1.53312,1.05721,1.6698,0.628778,1.39373,1.16249,1.57125,1.03205,1.79436,0.561592,0.718541,1.47879,0.516728,0.556785,0.730921,5
-1.11283,-1.36114,-1.2465,-1.21496,-0.986994,-1.40991,-0.273849,-0.898558,-0.282694,-0.427555,-0.743801,-1.32313,-0.385576,-1.3684,-0.335896,-0.352916,-0.921889,-0.2982,-0.621294,-1.04912,-0.978376,-0.544008,-0.387697,-1.18459,-0.668483,-1.02674,-0.751966,-0.672529,-0.992554,-0.862376,-1.11332,-0.542721,-0.559134,-0.989156,1.62132,0.762719,1.18817,1.62892,1.30372,1.28651,1.41945,1.41476,1.42906,0.934794,0.787338,0.825291,1.08434,1.08993,1.07405,0.885906,0.997973,1.16177,1.12272,0.840416,0.632118,0.651857,0.711031,0.932796,1.14291,0.958991,5
-0.0430461,-1.74158,-0.452707,-1.32375,-1.53709,-0.780016,-1.92308,-0.694097,-0.210401,-1.26296,-0.931039,-0.925153,-0.633572,-0.0126435,-1.26461,-0.0190155,0.18616,-0.363348,-1.98388,-1.71215,-0.655808,-1.85199,-1.08688,0.688486,-0.155818,1.05115,0.269427,0.885833,0.721636,1.04147,0.568539,-0.501179,0.89256,-0.3555,1.00442,1.69665,0.318086,1.1636,-0.282829,1.26791,0.163064,1.6703,-0.324556,1.14344,-0.0281158,1.1315,-0.443681,1.68794,1.59365,-0.21496,0.403912,0.11661,-0.0281718,0.192981,-0.249007,0.543293,0.499642,1.55207,-0.0272936,1.56559,5
1.32711,0.507556,0.910255,0.201654,0.422774,0.888057,0.188943,0.200475,0.606154,0.687635,0.942721,0.325794,1.30507,0.32603,1.28807,1.00665,0.774732,0.607451,1.14079,1.31483,0.827874,0.943311,1.25949,1.35073,1.12878,0.510161,1.22348,1.37682,0.663862,1.0923,1.38344,0.641546,-1.58282,-1.03714,-1.44455,-0.954716,-0.713714,-0.593433,-1.41669,-0.537815,-0.430364,-0.96507,-1.503,-1.24736,-1.02643,-1.19722,-1.56464,-1.54689,-0.71754,-0.674796,-1.36017,-1.32628,-0.402614,-0.799053,-0.514481,-1.18887,-0.482755,-0.826835,-0.52058,-0.7987,6
-0.0865347,1.61297,0.860168,0.335615,1.7802,0.982977,1.35682,0.675205,0.201042,1.10513,-0.231091,1.2484,0.661342,1.01458,0.268452,1.62307,1.10104,1.04425,1.36089,0.343905,1.41834,1.10623,1.30403,1.22528,-0.286278,0.554089,0.911404,-0.10001,-0.256594,-0.579146,-0.971701,-0.232378,-1.37288,-1.53336,-0.930835,0.122168,-1.12825,0.444314,-0.950853,-0.275642,-1.59102,-1.08685,-0.0135866,-1.56557,-1.53687,-0.54269,-1.25778,-0.154015,0.416659,-1.41898,-1.45759,0.147742,-0.835099,-1.39535,-1.48777,-0.377004,-0.180048,-0.797673,0.227093,-0.819949,6
0.471427,0.480371,0.88545,0.287508,1.66593,1.64254,0.254407,-0.263705,0.486879,1.12598,0.372142,1.4085,0.303964,1.59092,1.0745,-0.227913,-0.0861572,1.62358,0.149875,1.34663,1.62714,1.45574,1.03571,0.845416,1.10215,-0.103858,-0.268458,1.21833,1.26918,0.987103,-1.49322,-1.15208,0.0397379,-0.701527,-1.59594,-0.585734,-1.38881,-0.362087,0.179671,-1.50979,-0.97836,-0.397556,0.0177786,0.073009,-1.69521,-1.56134,-0.589107,-1.08659,-0.850915,-0.41495,-0.344063,-1.69128,-0.176464,-0.87301,-0.154641,-1.03966,-0.838479,-1.22434,-0.813129,-0.553196,6
-0.136522,1.30971,1.04607,1.12142,0.648379,1.22507,-0.0439749,1.76255,1.27518,-0.0857003,0.889684,0.14086,0.734857,-0.0164115,0.213483,1.41771,1.73462,0.0864778,0.141863,1.50335,0.119172,0.612901,1.65141,1.74073,1.43922,-0.00611773,0.229539,1.4533,0.703004,0.1849,0.828698,-0.737446,-1.18344,-1.8137,-0.572988,-1.18213,-1.47093,-1.31688,-0.856196,-0.389561,-0.736847,-0.251858,-1.02232,-0.727637,-0.541961,-0.0790806,-0.660113,-0.283063,-1.45947,-1.91895,-0.546056,-0.868141,-0.234863,-0.223857,-1.90861,-1.21941,-0.208708,-0.928172,-0.424812,-0.158242,6
1.19479,1.15524,0.714125,0.514126,0.271316,0.454101,1.46668,0.412063,1.23299,1.41726,1.06176,0.725384,0.507884,0.402457,1.28455,1.34924,0.540364,0.13895,0.240489,1.24839,0.989118,1.26275,0.760657,1.31554,0.344572,1.2205,0.99505,0.582841,0.32051,0.585373,1.39294,0.494403,0.368837,-1.3317,-0.239757,-0.521039,-1.28808,-1.25167,-1.16947,-1.49371,-1.0629,-0.551461,-1.5942,-1.1989,-1.14118,-0.631221,-1.00061,-0.843216,-1.04832,-1.34662,-0.95001,-0.226609,-1.52365,-0.777913,-1.29983,-1.03059,-0.19854,-1.57932,-1.00461,-0.660122,6
1.01251,0.557437,0.211483,0.946662,1.2536,1.13868,1.12375,1.49097,0.917566,0.435623,0.279362,1.5452,0.419608,1.48742,1.24662,1.10377,0.956014,1.03533,1.20211,0.774682,0.298631,1.55955,1.44902,0.600516,1.1682,1.05658,1.12985,-0.302399,-0.143449,-1.53974,-0.53975,-0.122804,-0.140465,-0.317269,-0.993651,-1.26412,-1.33346,-0.684679,-1.21811,-0.453309,-0.390203,-0.240039,-1.50105,-1.32727,-1.53294,-0.509431,-0.347176,-1.4454,-1.13314,-1.1166,-0.940269,-1.34348,-0.599602,-0.394834,-1.37484,-0.367821,-0.109195,-0.845236,-1.30569,-0.523323,6
0.157053,0.884028,1.35618,0.940288,0.998748,1.16004,1.26628,0.998663,1.33431,0.463736,1.31208,0.0273777,1.15462,0.584656,0.401864,0.977558,0.67074,0.916223,1.01137,1.07554,0.865124,0.664369,1.27028,0.297464,0.321222,0.449907,0.638764,-0.0269134,1.06818,0.40766,1.37997,0.759867,0.128635,-0.0216555,0.540025,-0.523726,-1.55573,-0.750624,-1.40665,-0.412062,-0.881204,-0.650087,-1.46777,-1.66009,-1.01357,-0.897907,-1.69533,-1.11928,-0.402402,-1.6123,-1.35438,-1.39919,-1.04109,-0.45382,-1.69232,-0.622208,-0.762436,-1.57521,-0.974868,-0.509994,6
1.28505,1.49826,1.43463,0.698373,1.16206,0.891821,1.48301,1.55627,1.43212,0.886716,0.799761,0.55099,0.754884,0.199407,1.45601,0.347014,0.598243,0.721829,0.828746,0.362565,0.457895,1.5155,1.30283,1.10469,0.599114,1.37869,1.33083,0.733157,-0.602618,-0.991255,-0.838684,-1.29251,-1.4501,-1.09848,-1.20176,-0.557082,-1.03312,-0.750612,-1.47685,-0.331978,-0.778903,-0.273715,-0.308746,-0.858647,-0.819593,-1.6568,-0.853377,-1.39636,-0.551035,-0.327744,-1.3,-0.877386,-0.737473,-0.603782,-0.717134,-0.715663,-0.570127,-0.981586,-0.539413,-0.877951,6
1.56902,0.174106,1.15628,1.24914,1.96872,1.62577,0.888888,0.546523,1.8864,0.856111,1.30805,0.601152,0.203891,1.07473,0.676517,1.06186,0.813789,0.198048,0.968025,1.38101,0.957223,1.59678,1.46002,-1.52251,-1.44167,-0.123972,-0.897137,-0.802328,-0.377178,0.262752,-1.42393,-1.151,0.150643,-0.0283133,-1.51054,-0.371263,-0.930428,-0.488703,0.115334,-1.08493,-0.406768,-0.000405512,-1.2808,-0.927577,-0.750887,0.319719,-1.2486,-0.568034,-0.712921,0.0564193,-1.08845,-0.187171,-1.35565,-0.243554,0.157408,-0.863527,-1.63141,-0.355131,-0.831918,-0.677611,6
1.86249,1.09096,1.13746,0.737778,0.41146,1.75258,0.62719,1.90761,0.637385,1.70027,0.516992,0.687129,1.16955,0.684478,1.03489,1.66397,0.874924,0.0813593,0.41109,1.83439,0.311211,0.0790365,-0.496291,-1.12418,0.296884,-1.09164,-1.3535,-1.11308,0.471626,0.392672,0.0570833,-1.71264,-0.563487,0.177991,-0.870545,-1.6688,0.203521,-0.175728,0.209255,-0.283048,0.282022,-0.66945,-0.254908,0.2642,-1.0413,-0.896218,0.478573,-1.58886,-0.51993,-0.0961579,-0.448129,-1.71671,-0.895766,-0.395754,-1.46635,-1.52446,-1.67233,-0.785321,0.502356,-0.125819,6
1.02047,0.91571,1.06967,1.45887,1.90165,0.580033,1.3129,1.11585,1.45579,1.25956,1.42815,1.30519,0.898741,1.06461,1.05689,0.839555,0.784966,0.572081,1.54234,0.785141,1.46651,0.884163,1.3916,0.932629,-0.212458,-1.14616,-0.323239,-0.984736,-0.32885,-0.795583,-0.210942,-0.78455,-1.06609,-1.09078,-1.1377,-0.734519,-0.168588,-0.565504,-1.30909,-1.44034,-0.35714,-0.801707,-0.652429,-0.402575,-1.45929,-0.464791,-0.439268,-1.24945,-1.15439,-1.16809,-0.573606,-1.33977,-0.330966,-1.00759,-0.715196,-1.0133,-0.764964,-0.585278,-0.105308,-0.158833,6
0.346283,0.220421,0.424761,0.64176,0.0602735,0.199502,1.10949,1.37096,0.705236,0.894969,1.02734,0.82083,0.265241,0.984992,0.42519,0.332047,0.341387,0.435923,1.15,0.993253,0.815296,0.631782,0.849801,0.968923,1.05896,0.220421,0.026093,0.345007,0.92973,1.37837,0.166783,0.621943,1.06969,0.0122514,1.20565,0.643721,1.33181,1.12589,-1.59979,-0.648815,-0.830496,-1.11212,-0.501361,-1.16815,-0.562285,-1.01127,-1.60865,-1.16657,-1.32561,-0.58759,-1.60813,-1.77324,-1.7337,-1.48935,-0.996909,-1.22665,-1.60043,-1.83915,-0.847401,-0.9143,6
0.478572,1.546,0.448201,1.24235,0.498992,1.11719,1.00721,1.03255,1.35369,1.36979,1.17668,0.633729,0.992369,0.886023,1.23572,0.583516,0.502777,1.33059,0.640587,0.950561,1.26477,0.631914,1.26348,1.08004,0.904813,0.930678,1.07474,0.708982,1.2742,-1.42046,-1.24292,-1.41429,-0.387079,-0.490733,-0.948964,-1.28579,-1.07674,-0.725495,-1.05785,-1.40649,-0.640548,-0.935486,-0.240708,-1.21759,-1.36017,-0.525838,-0.766355,-0.526478,-0.725072,-0.781659,-0.766313,-0.839555,-0.929081,-0.421616,-1.21425,-1.0213,-0.642219,-0.892347,-1.05626,-1.20107,6
1.65122,1.3043,1.41652,1.18325,0.474379,0.977623,0.54828,0.818765,0.656523,0.919053,1.12022,0.869593,0.969506,0.796067,0.939218,1.02618,1.67101,1.23899,0.610832,1.12758,1.32477,0.729573,0.832232,1.50947,0.786805,1.4752,0.773703,-0.687725,-0.858338,-1.46428,-1.51158,-1.45703,-0.770929,-0.435135,-0.8973,-0.551829,-0.85931,-0.428518,-1.06352,-0.507253,-0.609659,-0.610662,-1.27205,-0.453264,-1.52162,-0.423563,-0.519423,-1.06817,-0.630827,-1.18405,-1.12276,-0.375157,-0.528533,-0.869281,-1.04331,-1.37699,-0.93611,-0.340653,-0.668411,-0.703614,6
1.10234,1.15137,1.17945,1.22677,1.17132,0.451633,1.4282,1.31135,1.14753,-0.163739,0.422108,-0.158891,0.961808,1.36825,0.297478,0.567178,0.55152,0.259927,0.110158,0.76596,1.06046,0.272136,0.50305,1.13666,-0.138153,0.249795,0.179827,1.05856,0.0887139,0.871197,0.374929,0.911885,0.607717,1.4293,0.00577613,1.29899,-1.60031,-0.390131,-0.827907,-0.533462,-1.97723,-0.638387,-0.450076,-1.76328,-0.944851,-1.63367,-0.868092,-0.635345,-0.716938,-1.60808,-1.7549,-1.13361,-0.760831,-1.40202,-0.409687,-1.27689,-0.501887,-1.86757,-0.978015,-0.389384,6
-0.56742,-0.260006,1.27039,-0.0344223,0.271342,1.24675,0.895455,1.1018,0.940785,0.849707,1.5358,1.07629,1.14748,-0.15667,1.33725,0.454115,0.00693741,-0.460095,1.47774,1.08441,0.913569,1.11406,0.36077,0.884394,1.27825,0.661929,-0.017106,0.0999559,0.202639,0.270617,1.36261,1.1098,1.52069,0.255893,-0.264992,0.205232,-0.541654,-0.089218,-1.47282,-0.0925725,-0.800366,-1.22112,-1.40896,-0.885261,-1.16598,-0.0708682,-0.122799,-0.915487,-1.22005,-0.76528,-0.323614,-0.718009,-0.6447,-1.49091,-1.56995,-0.716939,-1.95855,-1.86286,-2.04932,-1.06863,6
1.2647,1.66969,0.107831,0.170916,1.19445,0.761704,0.873569,1.29284,1.07147,-0.0331043,1.49824,0.00663615,0.88711,1.08945,0.435455,0.596745,0.0952918,0.533286,0.664129,0.177032,0.447366,0.476878,0.952693,1.86436,1.48271,1.18877,0.767872,1.32973,0.240729,1.12589,0.235989,-1.23521,-0.0482087,0.116632,-1.61786,-1.04099,-1.67432,-0.495683,-0.379079,-0.818687,-0.145971,-0.545788,-0.173241,-1.69449,-0.557019,-1.24662,-0.0120193,-1.74908,-1.85189,-0.648223,-1.67114,-0.721485,-0.859871,-0.70339,-0.505283,-1.75338,-1.11598,0.0300319,-0.951823,-0.400351,6
1.15129,0.662701,0.549037,0.110439,0.853367,0.512632,0.812498,0.491383,0.591187,1.04456,0.603869,1.31444,0.0280285,0.425808,0.713651,1.0936,0.185577,0.449181,0.654871,-0.147949,-0.142384,1.13608,1.0332,0.770723,0.202013,0.39154,0.104926,1.24354,0.624977,1.09541,0.72777,1.02877,0.994842,0.763411,1.08524,-0.095769,1.08476,0.420386,0.962243,-1.71465,-0.391454,-1.73859,-1.70562,-0.577552,-0.942913,-1.75033,-1.83939,-1.29615,-1.44671,-0.676359,-1.86064,-0.928419,-0.478032,-1.61908,-1.42747,-0.855235,-1.3941,-0.817446,-1.45692,-0.61481,6
1.02388,1.1438,0.913326,0.385317,-0.346064,1.30987,0.649947,1.38586,0.802882,1.17578,0.277235,-0.0775082,1.31178,1.00458,1.2412,0.946059,0.803524,0.844404,0.0614144,1.38397,1.04989,-0.160849,0.0421157,1.34744,0.814205,-0.296034,1.08137,0.125097,0.577241,1.13288,1.27462,0.0759432,0.504143,-0.216665,-0.213569,1.07172,0.414093,-0.733962,-0.635873,-0.374981,-1.28398,-1.85449,-0.8625,-0.894138,-1.63889,-1.10611,-0.934628,-1.45909,-1.6393,-0.837634,-1.259,-0.131979,-0.783241,-1.74186,-1.25567,-0.743158,-1.06809,-1.58572,-1.05133,-0.989302,6
1.35901,1.53564,0.732003,0.944178,0.651888,1.49059,1.61713,1.03674,1.63545,1.76382,0.726618,0.841608,1.68426,1.23894,0.826613,1.77163,1.11094,0.636568,1.51657,1.58165,1.67997,-0.216899,-0.971786,-0.562267,-1.07077,-1.2563,-1.20127,-0.71879,-0.925246,-0.718373,-0.846291,-0.319022,-0.458495,-0.798293,-0.249118,-0.213723,-0.672879,-0.687121,-0.754714,-0.226356,-0.934554,-0.264225,-0.829474,-0.232077,-0.483465,-0.926218,-0.771154,-1.18625,-0.0943255,-1.0639,-0.20105,-0.85852,-1.24669,-0.235549,-0.0892357,-0.464664,-0.776092,-0.97459,-0.854709,-1.02737,6
0.693533,0.336936,0.314176,-0.0542025,0.845034,-0.138991,0.138383,1.08102,1.32004,1.90174,0.434998,1.83243,0.493775,1.75565,1.47091,0.353232,1.29139,1.94424,2.06546,0.595279,0.98353,0.538454,0.383223,-1.65387,-0.320426,0.176923,0.227131,-0.173151,-0.998138,-1.38352,-0.50712,0.120595,-1.52385,-0.867848,-1.18483,-0.414395,-1.54227,-0.181567,-1.62585,-0.667612,-1.2819,0.107742,0.178951,0.468604,-1.3043,-0.844743,-0.606636,-0.661281,0.556261,-0.396626,-1.35445,-1.03052,0.462426,-1.61222,-0.92517,0.542433,0.633322,0.328062,-1.02876,-0.29164,6
1.55351,1.44767,1.69121,1.3487,1.45009,1.00255,0.500228,1.85406,1.33064,1.45216,0.755001,0.950917,0.744492,0.678942,0.816049,1.77292,0.797674,1.38342,1.76016,0.788608,1.94706,-0.793131,-0.604886,-0.210032,-0.504432,-1.08479,-0.782035,-1.23479,-0.70611,-0.677935,-0.772639,-0.970537,-1.07351,-0.3432,-1.00127,-0.975259,-0.951317,-1.03079,-0.928354,-1.08699,-1.01465,-0.884189,-0.464231,-0.150868,-0.903372,0.054578,-0.390729,-1.19449,-1.17751,-0.728389,-0.456903,-0.02728,-0.531971,-0.934373,-0.4392,-0.278053,-0.552549,-0.345169,0.112665,0.0126641,6
0.0605458,0.947275,1.76771,0.557307,1.32084,1.25725,0.254468,1.54232,0.14077,1.33718,-0.160565,0.256653,0.918067,0.576085,0.573735,0.651403,0.568665,0.519916,-0.144446,0.704006,1.16006,0.765926,0.0955046,0.736183,0.149015,0.0363879,0.846088,1.29245,2.01684,0.0271535,-0.0342305,1.19782,-0.396866,0.949398,-1.89325,-1.54527,-0.583224,-0.516996,-0.519573,0.264692,0.168638,-1.4702,-1.58184,-2.10162,-1.00726,-0.00930998,-0.941408,-0.678681,-1.10052,-0.315035,-1.84782,-1.59146,0.156827,0.283388,-1.65421,-1.35166,-1.06213,-0.446831,-0.889093,-0.257052,6
0.331645,1.35437,1.08003,0.557326,0.397578,1.19413,0.517856,1.34386,0.322843,0.355059,1.35278,0.318989,0.567148,1.01223,0.602802,0.913173,1.13473,1.24672,1.21943,0.982714,1.39409,0.842697,0.52136,0.942933,0.823382,0.897806,0.596729,0.547579,0.85914,1.26069,1.35843,1.11291,-1.12215,-1.38334,-0.611935,-0.754889,-1.31113,-1.34009,-0.953001,-0.569131,-0.623164,-1.06423,-0.886652,-1.05053,-0.984593,-1.37974,-1.42971,-0.615089,-1.04269,-1.36115,-0.421454,-0.668045,-1.01599,-1.25561,-0.662398,-0.933582,-0.652651,-1.0789,-1.48323,-1.30808,6
0.853049,0.380466,1.11046,0.454123,1.14717,0.444658,0.567308,1.45545,0.436779,1.41253,1.36389,1.22495,1.17324,0.336918,0.857214,1.05196,1.46477,1.01487,0.814686,0.724185,1.14869,1.12488,1.00293,1.12078,1.10135,0.807942,1.37038,0.703801,1.17592,-1.56376,-0.742374,-0.600196,-1.46015,-0.637183,-0.817868,-1.08669,-1.54012,-0.949349,-1.23435,-0.641387,-0.922395,-1.49908,-0.681049,-0.512657,-1.02035,-0.512022,-1.13438,-0.759333,-0.476911,-1.55033,-0.959834,-0.544383,-1.08362,-0.819071,-0.436422,-0.515447,-0.494534,-1.35615,-0.713871,-0.580091,6
1.58759,0.937045,0.203236,1.3309,1.58549,0.528824,-0.308439,-0.248508,-0.360857,1.13836,0.928814,0.973592,1.35493,1.29285,0.0571739,1.47928,1.06162,0.865978,0.322364,1.2725,0.813363,1.5232,0.219107,-0.208536,1.34421,0.680015,1.09568,0.338378,-0.162377,-0.458375,0.567863,0.975959,0.243477,0.0996924,-1.86246,-0.904238,-1.66048,-1.19661,-1.11509,-1.50613,-0.842728,-1.69296,-0.316904,-0.104382,-0.0298539,-1.51402,-1.30139,-0.760022,-0.431673,-1.08776,-0.322301,-1.59911,-0.613637,-1.0715,-0.953105,-0.0809443,0.156378,-1.75097,-0.514595,0.00210232,6
0.474543,1.46351,0.664824,1.39051,1.5869,1.16571,0.668478,0.596785,0.434861,0.392211,1.46309,0.470651,0.999675,0.990146,0.474201,0.459139,0.418243,0.759498,1.07259,0.762051,1.50216,0.392284,0.655898,1.39791,0.708118,0.373382,1.35126,0.852542,1.09096,0.372012,0.755917,0.907046,0.474429,-1.48623,-1.33151,-0.890123,-1.40176,-1.02666,-0.632041,-1.12168,-0.635767,-0.569794,-0.438635,-0.907499,-1.38545,-1.08021,-1.36986,-0.969829,-0.620063,-1.12824,-1.1861,-0.759535,-1.18145,-0.469702,-1.3803,-1.63488,-0.843466,-0.86188,-0.827305,-1.40161,6
1.81236,0.983723,1.15826,1.52385,1.51419,1.39659,1.473,1.34537,0.729658,0.943108,0.87805,1.78089,0.195092,0.474779,2.01692,1.35251,1.28148,0.271973,1.41378,0.179812,1.00245,0.880504,0.622343,-1.46125,-0.979808,-0.843478,-0.314346,-1.62379,-1.09538,-1.0801,-0.262513,-0.251216,-0.791406,-0.0944581,-0.714987,-0.321659,-1.13124,-0.173857,-0.426456,-1.18489,-0.926445,0.0786156,-0.26111,-1.5994,-0.807308,-0.0173382,-1.00825,-1.25242,-0.340732,-1.0825,0.0343194,-0.224128,-1.31485,-0.294508,-0.851381,-0.650263,-0.594511,-0.118455,-0.792505,-0.456715,6
0.42439,0.496525,0.489231,1.39091,1.23021,1.17117,2.18284,2.2451,0.763918,1.2724,1.58158,0.262359,1.91912,0.261965,0.671657,0.229526,2.3065,0.66309,0.426505,0.554502,1.64081,0.186353,-0.870191,-1.27225,-0.194772,0.125024,-0.502758,-1.30884,0.242878,0.191227,-1.14522,-0.505196,-0.0560396,-1.46987,0.176944,-0.459459,0.0563658,-0.597134,-1.16391,0.106135,-1.01998,-0.169037,0.146208,-0.652154,-0.15323,-1.30331,-1.19821,-0.737265,-1.47218,-0.436824,-1.27836,-0.73825,-1.12792,-1.34411,-0.22635,-1.47548,-0.558172,0.125024,-0.29836,0.194382,6
0.337007,1.73453,1.68183,0.494425,0.38598,1.16556,1.58147,1.1501,0.309171,1.1511,0.369526,0.231497,0.865121,0.601123,0.822832,0.0737054,0.814418,1.2453,0.655694,-0.156026,0.208308,1.0849,0.172058,0.39799,0.363979,-0.17472,0.512169,0.608163,0.845817,1.04259,1.4893,1.0477,0.915959,0.943728,-1.09416,-0.643649,-0.269408,-0.414918,-1.98231,-1.19605,-1.82652,-0.576509,-0.725072,-0.8068,-0.212157,-0.366335,-1.6009,-1.36226,-1.73463,-1.09103,-0.210597,-0.148189,-2.05693,-1.14959,-1.30825,-0.398786,-1.24309,-0.647703,-0.620918,-1.28552,6
-0.508647,0.20309,-0.301114,1.09765,0.58986,1.04931,-0.0259584,0.346135,0.655993,1.5261,0.0411747,1.58827,0.727085,0.903598,0.83862,-0.131224,-0.309756,-0.237077,0.642394,1.47983,0.0657275,0.625405,0.547691,-0.441514,1.34231,1.1253,1.66605,0.475012,1.27502,1.02182,0.88949,0.28633,0.798098,0.723126,0.328577,0.33908,-0.0469644,-1.05502,-2.3347,-0.504179,-0.178154,-0.299684,-2.02263,-0.29112,-0.263707,-1.92087,-0.307953,-0.294648,-0.398835,-2.10481,-1.98046,-0.204118,-0.602978,-2.35355,-1.39141,-0.353786,-1.37336,-0.211309,-0.545701,-0.202903,6
1.30042,1.28251,0.501704,0.403188,0.936324,0.788908,0.986904,0.810403,0.327012,0.561521,1.41902,1.12858,0.420063,0.677606,0.583709,1.58499,1.58939,0.38355,0.344969,1.31406,1.44443,1.30832,0.423248,0.765781,0.508273,1.21234,0.357097,0.946642,0.430111,1.64761,0.738892,-1.31107,-0.591198,-0.615807,-1.14492,-0.30685,-0.676129,-0.745089,-0.762224,-0.796022,-0.287565,-1.36666,-0.935493,-1.4288,-1.41387,-0.577907,-1.54985,-0.927902,-0.732585,-0.818938,-1.60354,-1.01883,-0.440809,-0.952545,-1.57989,-1.25946,-0.964192,-0.284063,-1.10941,-0.925963,6
0.876021,0.964189,0.980474,1.16322,1.09464,0.73407,0.268186,0.346197,1.23188,0.59307,1.04948,0.953604,1.08835,0.818439,0.314462,0.334965,0.318638,0.329682,0.745793,0.28349,1.07563,0.84604,0.915616,0.802227,0.490339,0.0845316,0.774626,0.751702,0.190561,0.416848,0.96089,0.708495,0.395229,0.993095,0.207389,0.222421,0.76282,1.00593,0.779647,-0.921501,-1.39945,-1.1068,-0.953664,-1.72475,-1.1686,-1.42283,-1.49578,-0.826578,-1.15607,-1.10048,-1.35191,-1.11436,-1.10412,-1.44948,-1.89162,-0.797485,-1.3155,-1.06809,-1.89266,-1.61113,6
0.118799,0.889472,0.70976,1.10157,0.758967,0.412104,1.44021,0.850789,0.776578,1.08312,0.165282,1.38754,0.00183321,0.425236,0.262486,0.914896,1.0212,1.38904,1.32596,0.576164,1.39231,-0.0829262,-0.0817173,0.0948255,0.791161,1.20802,0.684298,0.606817,0.362286,1.18592,0.169825,0.569674,1.40249,0.593546,1.38703,0.490603,-1.08151,-1.17277,-1.60429,-0.808388,-0.746851,-1.18633,-1.2422,-0.486987,-0.798756,-0.797407,-1.29903,-1.41851,-1.38267,-1.0137,-1.31085,-1.14469,-0.75086,-1.5237,-1.26617,-0.240687,-0.915632,-1.15585,-1.56902,-1.46832,6
0.9878,1.75533,1.27362,1.69521,1.36718,0.858529,1.89364,1.95204,0.429874,1.88751,0.839552,0.830681,1.03322,0.294165,0.700295,0.347039,1.33188,0.189853,0.532631,0.675049,1.65536,1.08336,1.33511,-0.450722,-0.299197,-1.41194,-0.639863,-0.953847,-0.113841,-0.724388,-0.281268,-1.31432,-0.713522,-1.37613,-1.02528,-1.49707,-0.0182142,-0.912971,-0.733817,-0.833904,0.0718191,-1.06313,-1.41721,-1.19238,-0.63018,-1.18246,-0.177564,-0.339465,0.0815017,-1.05203,-0.895954,-0.344551,-0.265248,-0.764402,-0.0845563,0.0496656,-0.953662,-0.685843,-0.980175,0.177196,6
1.64005,0.457685,1.02784,1.28875,1.81104,1.27103,1.52021,0.475453,1.19525,1.09998,1.38515,1.36786,1.42881,1.55509,1.39686,1.36049,1.83092,0.694227,1.36159,1.12244,0.850006,-0.813529,-1.35211,-0.571407,-0.1647,-1.01599,-0.25188,-0.157901,-0.806336,-0.166361,-0.302341,-1.00642,-0.36935,-1.3941,-1.14565,-0.822443,-0.743807,-0.351092,-1.07655,-0.803791,-0.744906,-1.2733,-0.439073,-0.302078,-0.446839,-0.205554,-1.44912,-0.770967,-0.660702,-0.0464415,-0.262813,-1.34293,-0.208529,-0.574657,-0.90182,-0.727449,-0.113487,-0.795331,-0.846138,-0.712835,6
